Date,Open,High,Low,Close,Volume
2022/1/3,84.25,85.35,83.75,84.85,233.75K
2022/1/4,85.5,86,84.05,84.35,546.50K
2022/1/5,84.95,86.4,83.6,84,1.02M
2022/1/6,84.65,84.65,82.15,83.8,965.60K
2022/1/7,83.7,84.25,82.55,83.6,542.70K
2022/1/10,83.6,83.6,82.7,83,454.60K
2022/1/11,82.3,83.8,82.3,82.6,574.06K
2022/1/12,82.4,83.6,82.1,82.9,1.49M
2022/1/13,83.35,83.45,82.1,82.5,646.48K
2022/1/14,82.5,83,81.4,81.75,1.21M
2022/1/17,82,82.75,81.45,82.5,481.60K
2022/1/18,82.95,84.4,82.5,82.65,986.73K
2022/1/19,83.2,83.2,81.5,81.55,1.15M
2022/1/20,82.9,82.9,81.55,82.3,608.18K
2022/1/21,82.8,83.35,81.7,82.4,1.24M
2022/1/24,81.65,83.15,81.65,82.5,770.90K
2022/1/25,82.1,82.5,80.05,80.2,1.25M
2022/1/26,80.45,81.2,80,80.45,1.07M
2022/1/27,80,80.5,78,78.5,2.02M
2022/1/28,79,79.65,76.05,77.3,1.55M
2022/1/31,78.25,78.7,77.4,77.4,342.86K
2022/2/4,77.85,79.55,77.4,79,1.01M
2022/2/7,79.45,79.5,76.65,77.5,1.10M
2022/2/8,77.5,77.5,76.2,76.7,611.31K
2022/2/9,76.7,78.3,76.7,78.15,1.03M
2022/2/10,79.25,81,79,80.4,1.37M
2022/2/11,80.35,80.35,79.1,79.15,683.74K
2022/2/14,79.15,79.75,78.8,79.15,969.20K
2022/2/15,78.6,81.85,78.6,80.5,1.08M
2022/2/16,81,81.6,80.15,80.3,743.15K
2022/2/17,80.4,82,80.2,81.4,620.01K
2022/2/18,80.6,81.1,80,80.9,551.38K
2022/2/21,81.15,82,80.25,82,581.24K
2022/2/22,81,84.9,81,82.3,1.45M
2022/2/23,82.3,85.1,81.15,85,3.22M
2022/2/24,85.8,89,84.75,85.65,3.90M
2022/2/25,85.65,88,85.65,87.45,2.51M
2022/2/28,87.45,87.7,84.75,85.4,1.17M
2022/3/1,85.75,87,84.3,85.25,1.41M
2022/3/2,85.15,85.15,83.5,84.1,1.31M
2022/3/3,84.7,85,81.65,82.65,1.79M
2022/3/4,81.85,84.4,80.1,80.75,2.56M
2022/3/7,79.55,81.15,74.2,74.45,4.07M
2022/3/8,74.75,76.25,74,74.45,1.67M
2022/3/9,75,75.25,71.85,74.9,1.84M
2022/3/10,77.1,78.15,76.2,77.05,1.43M
2022/3/11,77.05,79.5,75,78.7,1.44M
2022/3/14,78.55,78.75,76.45,77.85,2.08M
2022/3/15,77,77.95,72.6,73.6,2.60M
2022/3/16,74.95,79.15,73.8,78.95,2.51M
2022/3/17,82.85,83,80.3,81.7,1.94M
2022/3/18,81.75,85.8,81.4,85.8,3.33M
2022/3/21,86.7,87.75,84.15,84.45,777.74K
2022/3/22,84.05,85.05,82.35,85.05,1.02M
2022/3/23,84.85,85.9,83.65,84,1.49M
2022/3/24,83.95,84.2,82.85,83.2,1.67M
2022/3/25,82.6,84.5,80.5,81.05,1.90M
2022/3/28,80.35,83.8,80.35,81.8,820.69K
2022/3/29,81.8,84.2,81.8,82.45,695.45K
2022/3/30,83,83,81.75,82.15,865.26K
2022/3/31,78.2,80.85,78.2,79.5,1.67M
2022/4/1,77.8,79.75,77.8,79.75,943.37K
2022/4/4,79.75,80.65,79.15,79.6,454.15K
2022/4/6,79.5,79.5,77,77.5,1.39M
2022/4/7,77.5,78.35,76.6,76.6,987.67K
2022/4/8,76.9,77.75,76.6,77.5,755.72K
2022/4/11,77.5,78,75.55,75.8,1.79M
2022/4/12,77.4,77.4,75.5,76.8,943.23K
2022/4/13,76.8,77.25,76.1,76.55,888.62K
2022/4/14,77.5,79.05,77.05,78.7,737.07K
2022/4/19,78.18,78.83,75.94,76.19,1.64M
2022/4/20,77.59,77.59,75.7,75.99,842.62K
2022/4/21,77.59,79.08,76.74,77.49,1.51M
2022/4/22,75.65,77.64,73.91,77.14,2.22M
2022/4/25,75.55,77.44,75.1,75.7,957.53K
2022/4/26,76.59,77.39,74.2,74.2,1.34M
2022/4/27,74.2,77.64,74.1,76.79,1.25M
2022/4/28,76.79,78.53,76.59,78.13,856.60K
2022/4/29,77.88,81.37,77.49,79.63,1.86M
2022/5/3,79.48,80.57,78.53,80.12,1.16M
2022/5/4,80.57,81.27,78.98,80.77,627.92K
2022/5/5,80.82,82.16,79.72,80.12,1.24M
2022/5/6,78.63,78.88,77.29,77.59,1.57M
2022/5/10,76.09,79.38,75.6,78.13,1.66M
2022/5/11,77.59,79.97,77.29,77.98,1.71M
2022/5/12,75,75.7,73.81,73.81,1.36M
2022/5/13,74.4,76.44,74.4,75.85,974.53K
2022/5/16,77.04,77.04,74.85,75.15,974.34K
2022/5/17,76.29,78.28,75.94,77.98,1.37M
2022/5/18,78.38,78.38,74.9,75.94,1.82M
2022/5/19,74.2,74.95,73.86,74.6,1.59M
2022/5/20,75.25,75.7,74.45,74.7,1.78M
2022/5/23,74.55,74.55,71.17,71.27,3.04M
2022/5/24,71.27,71.32,68.63,68.68,2.34M
2022/5/25,68.68,69.13,67.34,68.48,3.42M
2022/5/26,68.14,68.48,67.19,67.44,2.27M
2022/5/27,68.24,68.88,66.84,68.88,2.27M
2022/5/30,69.18,69.98,67.89,68.83,1.90M
2022/5/31,69.43,71.12,68.88,71.12,2.60M
2022/6/1,71.42,72.02,70.28,70.77,2.12M
2022/6/2,70.62,71.42,69.98,70.97,2.75M
2022/6/6,71.62,72.56,70.97,72.56,3.05M
2022/6/7,72.51,72.81,71.12,72.12,2.73M
2022/6/8,72.51,73.36,72.12,73.31,3.38M
2022/6/9,73.46,75.1,72.96,73.41,3.75M
2022/6/10,73.41,74.55,72.02,74.55,12.84M
2022/6/13,71.82,72.31,65.2,66.45,6.72M
2022/6/14,65.7,66.4,64.31,65.85,2.24M
2022/6/15,65.85,67.34,65.85,66.45,1.69M
2022/6/16,66.05,66.5,65.45,66.1,1.73M
2022/6/17,65.15,66.99,65.15,66.99,3.48M
2022/6/20,66.79,67.34,65.8,66.1,463.77K
2022/6/21,66.64,67.64,65.65,67.64,1.16M
2022/6/22,67.14,67.64,66.69,66.74,951.35K
2022/6/23,67.14,67.74,66.74,67.39,1.61M
2022/6/24,67.39,68.29,67.19,68.29,1.02M
2022/6/27,68.34,70.08,68.34,69.03,695.08K
2022/6/28,69.03,69.03,67.24,68.83,862.30K
2022/6/29,68.24,69.08,67.29,67.99,576.70K
2022/6/30,67.99,67.99,65.7,66.3,856.08K
2022/7/4,66.3,66.3,63.81,64.85,1.05M
2022/7/5,64.85,64.95,64.16,64.26,734.11K
2022/7/6,64.9,65.3,61.17,61.87,2.45M
2022/7/7,61.82,61.82,59.43,60.48,3.17M
2022/7/8,61.47,64.61,61.37,63.51,2.09M
2022/7/11,62.47,63.11,61.77,62.81,1.34M
2022/7/12,63.46,63.71,61.97,62.72,1.82M
2022/7/13,62.47,62.72,61.37,61.87,883.75K
2022/7/14,62.02,62.37,61.02,62.22,346.76K
2022/7/15,61.22,62.67,61.12,62.22,1.30M
2022/7/18,63.06,64.95,62.91,64.51,1.10M
2022/7/19,64.51,65.1,62.91,63.16,681.01K
2022/7/20,64.46,64.51,63.71,64.21,536.28K
2022/7/21,65.3,65.3,62.81,64.16,1.50M
2022/7/22,64.8,65.25,62.72,63.46,1.27M
2022/7/25,62.27,64.06,62.27,63.41,1.10M
2022/7/26,62.67,63.81,62.02,62.52,1.71M
2022/7/27,62.52,64.26,62.37,63.16,1.40M
2022/7/28,63.86,64.46,62.96,63.46,1.23M
2022/7/29,63.66,64.01,61.77,62.17,851.15K
2022/8/1,63.26,63.26,59.83,60.97,934.10K
2022/8/2,60.97,62.96,60.73,61.92,1.84M
2022/8/3,61.92,62.62,60.48,61.57,870.03K
2022/8/4,61.97,62.81,61.77,62.67,987.28K
2022/8/5,63.21,67.19,62.42,66.5,3.20M
2022/8/8,66.1,67.64,65.65,66.15,2.15M
2022/8/9,66.79,67.14,65.1,66.2,1.35M
2022/8/10,66.2,66.2,64.21,64.85,1.35M
2022/8/11,66.1,67.34,65.05,66.35,901.34K
2022/8/12,64.85,65.35,64.06,64.8,533.03K
2022/8/15,64.66,65.75,64.36,64.75,938.02K
2022/8/16,65.15,66.1,64.66,64.95,798.55K
2022/8/17,65.2,65.25,64.31,64.61,859.30K
2022/8/18,64.61,65.1,63.66,63.86,462.63K
2022/8/19,63.76,64.06,62.67,62.77,676.19K
2022/8/22,62.67,62.67,61.82,62.12,372.14K
2022/8/23,62.47,62.86,61.22,61.27,404.56K
2022/8/24,60.88,62.67,60.23,60.43,394.45K
2022/8/25,61.47,62.17,60.48,61.52,375.46K
2022/8/26,61.57,62.77,61.57,62.57,399.89K
2022/8/29,62.02,62.02,60.97,61.02,258.20K
2022/8/30,61.47,61.87,60.43,61.37,382.00K
2022/8/31,60.18,60.97,60.18,60.73,754.17K
2022/9/1,60.18,60.78,60.18,60.33,311.00K
2022/9/2,60.08,60.28,58.89,59.28,641.90K
2022/9/5,59.28,59.68,58.84,59.38,866.23K
2022/9/6,58.99,60.88,58.99,60.38,913.85K
2022/9/7,60.23,61.52,59.88,60.28,520.24K
2022/9/8,60.28,60.88,59.68,60.13,728.66K
2022/9/9,59.73,60.03,59.33,59.63,493.45K
2022/9/13,59.68,62.91,59.58,61.42,1.92M
2022/9/14,60.73,62.02,60.28,61.32,1.07M
2022/9/15,60.68,62.67,60.68,62.37,1.35M
2022/9/16,62.27,62.27,59.04,59.33,2.13M
2022/9/19,59.28,59.28,55.3,55.4,1.42M
2022/9/20,55.4,55.75,54.71,55.21,550.29K
2022/9/21,55.16,55.21,53.71,53.76,829.70K
2022/9/22,53.61,53.61,52.62,52.97,695.50K
2022/9/23,52.42,52.57,50.58,51.28,1.66M
2022/9/26,51.28,51.87,51.03,51.67,815.63K
2022/9/27,50.93,51.23,50.08,50.73,652.48K
2022/9/28,50.83,51.28,47.94,48.09,1.27M
2022/9/29,48.19,48.79,47.35,47.8,700.93K
2022/9/30,47.8,47.94,46.75,47.55,1.15M
2022/10/3,46.75,49.54,46.75,48.19,1.28M
2022/10/5,49.54,50.73,48.89,49.59,2.28M
2022/10/6,49.19,49.49,47.84,48.14,1.06M
2022/10/7,47.75,48.89,47.5,48.14,1.36M
2022/10/10,46.65,47,44.61,44.66,978.33K
2022/10/11,45.01,45.61,42.77,43.92,3.03M
2022/10/12,43.97,45.91,43.52,45.26,1.37M
2022/10/13,45.16,45.56,42.87,42.92,874.23K
2022/10/14,43.17,45.61,42.77,45.06,1.76M
2022/10/17,43.62,45.66,43.62,45.21,1.23M
2022/10/18,44.91,46.6,44.26,44.81,1.00M
2022/10/19,45.71,46.25,43.62,44.06,1.04M
2022/10/20,42.82,44.56,42.77,44.06,1.35M
2022/10/21,44.66,45.06,43.62,44.41,613.33K
2022/10/24,44.41,45.01,42.82,43.27,1.18M
2022/10/25,43.32,44.26,41.38,43.57,929.82K
2022/10/26,43.57,45.76,43.37,44.56,1.33M
2022/10/27,44.56,45.71,44.11,44.76,1.84M
2022/10/28,44.76,44.76,42.77,42.97,1.10M
2022/10/31,42.97,44.76,42.77,42.97,2.24M
2022/11/1,42.97,44.91,42.77,44.56,1.97M
2022/11/2,44.56,44.71,42.32,44.11,1.60M
2022/11/3,42.77,44.81,42.67,44.81,925.12K
2022/11/4,44.76,47.2,44.66,46.75,1.22M
2022/11/7,47.45,49.98,46.95,48.94,3.31M
2022/11/8,49.04,49.49,48.29,48.79,1.15M
2022/11/9,49.04,50.63,48.79,50.03,1.60M
2022/11/10,50.03,50.03,48.54,48.74,702.21K
2022/11/11,52.62,52.62,49.83,51.87,1.18M
2022/11/14,53.42,55.4,52.27,55.06,1.72M
2022/11/15,55.01,56.5,53.76,56.45,1.26M
2022/11/16,56.55,57.89,55.7,57.24,1.29M
2022/11/17,57.99,57.99,55.9,57.24,820.53K
2022/11/18,57.94,58.54,56.9,57.24,887.45K
2022/11/21,57.29,57.89,56.25,56.9,356.29K
2022/11/22,57.15,57.19,54.71,55.65,934.50K
2022/11/23,56.15,56.95,55.21,56.65,680.55K
2022/11/24,56.65,57.49,56.6,57.15,427.10K
2022/11/25,57.44,57.44,56.05,56.2,206.90K
2022/11/28,55.6,56.5,54.36,56.05,514.60K
2022/11/29,56.7,57.29,56.15,56.95,482.42K
2022/11/30,56.9,57.29,56.1,57.1,1.42M
2022/12/1,57.69,58.09,56.85,57.59,1.48M
2022/12/2,57.34,57.49,56.05,57.05,527.41K
2022/12/5,57.49,57.69,56.5,56.75,521.42K
2022/12/6,56.65,57.39,55.6,57.05,598.36K
2022/12/7,56.8,56.85,54.01,54.06,531.28K
2022/12/8,54.66,55.6,54.06,54.96,776.50K
2022/12/9,54.86,56.65,54.81,56.6,883.65K
2022/12/12,54.86,56.7,54.86,56.4,582.75K
2022/12/13,56.05,57.69,55.5,57.39,1.17M
2022/12/14,58.39,59.88,57.59,58.34,1.90M
2022/12/15,58.59,58.59,57.1,57.99,820.42K
2022/12/16,57.64,57.64,53.27,55.85,4.99M
2022/12/19,56.25,56.65,54.71,54.96,529.60K
2022/12/20,55.06,55.4,54.01,54.31,472.80K
2022/12/21,54.31,55.21,53.96,55.01,346.58K
2022/12/22,55.01,55.6,54.71,55.06,306.35K
2022/12/23,54.01,55.06,54.01,54.41,774.20K
2022/12/28,54.41,55.4,54.06,55.35,820.35K
2022/12/29,55.16,55.3,53.86,55.01,524.34K
2022/12/30,54.96,56,54.86,55.35,383.62K
2023/1/3,54.86,55.9,53.91,55.45,574.30K
2023/1/4,55.5,56.7,54.81,55.75,642.13K
2023/1/5,56.5,56.5,54.31,55.16,679.90K
2023/1/6,55.4,56.15,55.11,56.1,756.65K
2023/1/9,56.1,57.15,56.1,57.15,601.12K
2023/1/10,57.49,58.84,56.2,58.84,780.02K
2023/1/11,59.18,59.93,57.99,58.39,790.15K
2023/1/12,59.18,59.18,57.59,58.94,520.66K
2023/1/13,58.69,65.05,58.69,64.26,2.54M
2023/1/16,64.61,64.7,62.96,63.56,652.00K
2023/1/17,63.56,63.76,62.37,62.91,529.88K
2023/1/18,62.86,63.41,61.87,62.52,430.08K
2023/1/19,62.27,64.31,61.77,63.91,683.68K
2023/1/20,64.31,64.31,62.86,63.91,275.26K
2023/1/26,66.59,67.64,65.7,67.64,1.39M
