Date,Open,High,Low,Close,Volume
2022/6/10,107.6,116,107,112.8,107.83M
2022/6/13,106.2,108.4,103.5,103.8,85.88M
2022/6/14,98.25,102.4,97.2,101.2,79.24M
2022/6/15,105,106.7,104.3,105.6,62.84M
2022/6/16,108.8,109.8,100.4,102.4,51.96M
2022/6/17,100.1,104.8,100,104.5,98.24M
2022/6/20,102,104.6,99.65,104.4,64.78M
2022/6/21,104.5,106.1,103.4,105.8,56.38M
2022/6/22,104.8,105.1,101.5,101.5,56.38M
2022/6/23,104.9,109.9,103.4,108,80.54M
2022/6/24,112.6,115.5,111.5,113.9,88.76M
2022/6/27,117.3,120.4,116.1,118.1,98.19M
2022/6/28,117.6,119.1,112.6,118.1,70.43M
2022/6/29,114.5,116.3,113,114.5,54.74M
2022/6/30,113.6,114.4,110.7,111.9,47.26M
2022/7/4,111.6,114.1,109.4,113.2,38.79M
2022/7/5,116.3,118.4,114.7,115.2,45.97M
2022/7/6,119,119,114.6,117,52.06M
2022/7/7,115.3,117.5,113.5,116.7,40.43M
2022/7/8,122,122,119.8,121,58.17M
2022/7/11,117.3,117.9,112,114,59.28M
2022/7/12,108.3,109.6,107.1,107.8,61.83M
2022/7/13,107.5,109.5,107,107.4,37.02M
2022/7/14,107.8,110.4,107.5,108.7,39.69M
2022/7/15,102.5,106.1,102.1,102.2,60.29M
2022/7/18,100.8,104.3,99.85,103.9,54.21M
2022/7/19,101.8,102.2,100.1,100.9,40.61M
2022/7/20,104.8,105.7,103.2,103.2,40.06M
2022/7/21,102.8,104,101.2,102,38.97M
2022/7/22,102.7,103.7,101.7,102.1,25.27M
2022/7/25,100,100.7,99.1,99.6,41.78M
2022/7/26,103,106.1,102.5,104.4,62.34M
2022/7/27,101,101.2,99.9,101,59.52M
2022/7/28,100.8,100.8,99.1,99.15,47.79M
2022/7/29,98.7,98.7,91.7,93.1,101.88M
2022/8/1,88.1,91.65,87.8,89.6,90.58M
2022/8/2,89,89,86.1,87.05,67.82M
2022/8/3,90.85,91.85,89.2,90.35,43.31M
2022/8/4,95.55,96.2,93.35,95,52.30M
2022/8/5,95.4,95.65,91.9,92.9,50.44M
2022/8/8,90,90.25,88.5,88.8,47.77M
2022/8/9,90,91.7,88.45,89.6,44.94M
2022/8/10,89.35,89.65,86.8,87.95,37.21M
2022/8/11,91,92.4,89.4,91.75,53.00M
2022/8/12,92.9,93.4,91.25,92.9,26.39M
2022/8/15,91.8,93.8,91.7,91.75,23.08M
2022/8/16,92,92.4,88.55,89.95,33.04M
2022/8/17,90.8,91.4,89.65,90.35,24.36M
2022/8/18,89,89.05,87.5,88.25,41.42M
2022/8/19,88,90.25,87.85,89.5,26.85M
2022/8/22,87.8,89.75,87.7,88.5,34.07M
2022/8/23,89,89.3,86.75,88.4,36.23M
2022/8/24,86.85,87.5,85.5,86.25,35.98M
2022/8/25,90,95.2,88.9,93.8,66.38M
2022/8/26,97.65,97.65,94.7,95.8,54.67M
2022/8/29,94.75,96.8,93.8,95.15,37.07M
2022/8/30,95.4,95.45,92.7,95.2,35.71M
2022/8/31,91.9,96.9,91.5,94.3,52.00M
2022/9/1,93.85,95.55,91.85,92.2,41.47M
2022/9/2,92,92.75,90.2,90.65,40.48M
2022/9/5,89.5,89.5,87.55,88.5,35.51M
2022/9/6,88.85,89.5,87.2,88.05,29.24M
2022/9/7,86.1,87.85,85.95,87.4,28.48M
2022/9/8,88.5,89.2,86.75,87.2,33.53M
2022/9/9,87.2,90.35,86.55,89.8,31.54M
2022/9/13,91.8,92.3,90.8,91.2,41.28M
2022/9/14,87.8,88.3,86.9,87.1,35.25M
2022/9/15,86.17,87.8,86.17,87.36,21.92M
2022/9/16,85.97,86.91,85.32,86.07,39.46M
2022/9/19,84.33,84.78,82.5,82.99,41.07M
2022/9/20,84.58,86.61,84.38,85.47,36.09M
2022/9/21,83.39,83.44,81.9,82.35,37.23M
2022/9/22,79.33,80.32,79.03,80.17,49.26M
2022/9/23,78.48,79.67,77.74,77.74,45.21M
2022/9/26,76.75,79.62,76.05,78.04,47.49M
2022/9/27,77.94,78.53,75.41,77.24,49.81M
2022/9/28,75.9,76.6,73.82,74.07,53.79M
2022/9/29,78.19,78.53,75.21,76.2,62.71M
2022/9/30,76.65,78.09,75.26,77.29,46.99M
2022/10/3,77.24,78.09,76.15,77,30.74M
2022/10/5,81.31,83.89,80.71,83.49,65.11M
2022/10/6,82.3,83.84,81.95,82.45,29.15M
2022/10/7,81.01,82.1,80.52,80.66,27.04M
2022/10/10,78.58,78.88,77.34,78.04,28.52M
2022/10/11,77.49,77.94,74.96,75.36,39.30M
2022/10/12,73.87,76.7,71.69,73.72,56.35M
2022/10/13,73.72,74.32,71.99,72.14,25.77M
2022/10/14,73.38,75.46,71.74,72.63,43.04M
2022/10/17,71.54,74.02,70.3,72.58,45.04M
2022/10/18,74.67,75.76,73.23,75.36,35.97M
2022/10/19,74.47,74.96,71.89,72.09,39.09M
2022/10/20,68.42,70.6,67.43,69.31,63.15M
2022/10/21,69.51,70.5,68.77,69.01,55.07M
2022/10/24,65.44,66.68,60.29,61.13,169.67M
2022/10/25,61.33,65.39,59.74,63.06,102.03M
2022/10/26,61.28,64.11,60.73,61.77,93.28M
2022/10/27,66.98,67.38,64.11,64.3,91.20M
2022/10/28,63.71,64.01,60.39,61.23,69.41M
2022/10/31,60.49,64.01,59.79,60.93,65.77M
2022/11/1,62.52,67.67,62.32,65.54,112.73M
2022/11/2,64.75,67.43,63.61,66.83,44.67M
2022/11/3,63.06,64.45,62.32,62.47,58.02M
2022/11/4,63.46,75.56,63.46,69.31,152.00M
2022/11/7,66.14,71.19,65.74,69.11,99.79M
2022/11/8,68.17,68.42,65.84,66.53,64.93M
2022/11/9,66.14,67.18,64.6,65.44,63.08M
2022/11/10,63.36,63.96,62.07,62.47,58.52M
2022/11/11,68.17,70.85,66.48,70.2,110.96M
2022/11/14,72.38,73.08,69.41,70.45,93.78M
2022/11/15,70.4,80.17,69.16,78.24,187.29M
2022/11/16,77.09,80.12,76.35,78.14,100.51M
2022/11/17,76.35,79.03,73.38,77.59,89.53M
2022/11/18,82.55,82.8,78.58,79.28,110.90M
2022/11/21,76.5,76.65,74.37,75.51,49.68M
2022/11/22,74.57,75.06,71.59,72.48,60.91M
2022/11/23,73.13,75.81,72.43,74.76,54.20M
2022/11/24,76.05,76.55,74.27,75.76,31.64M
2022/11/25,75.26,75.36,73.23,74.12,28.36M
2022/11/28,70,72.73,69.21,71.59,65.98M
2022/11/29,73.03,78.14,72.58,78.09,94.54M
2022/11/30,77.05,80.22,75.81,79.23,109.08M
2022/12/1,84.88,86.17,81.76,82.1,106.30M
2022/12/2,82.9,85.03,82.25,84.09,74.13M
2022/12/5,88.05,92.07,86.51,91.87,132.95M
2022/12/6,87.41,90.98,87.41,89.09,66.89M
2022/12/7,88.45,91.22,84.09,84.33,83.60M
2022/12/8,86.07,90.33,85.57,88.65,70.52M
2022/12/9,89.89,92.41,88.1,91.08,85.19M
2022/12/12,89.04,90.13,86.86,87.61,48.77M
2022/12/13,86.96,89.49,86.37,87.61,49.03M
2022/12/14,88.94,89.74,87.8,88.75,42.50M
2022/12/15,87.75,87.8,84.48,85.18,46.55M
2022/12/16,83.44,88,83.44,85.72,77.06M
2022/12/19,86.17,90.03,85.67,86.32,70.04M
2022/12/20,84.28,84.83,81.8,83.34,57.29M
2022/12/21,83.74,84.68,82.99,83.74,31.48M
2022/12/22,85.77,88.4,85.72,87.16,53.77M
2022/12/23,84.68,86.81,84.68,85.77,34.11M
2022/12/28,86.56,88.6,86.56,86.96,55.67M
2022/12/29,84.68,85.13,83.94,84.83,44.95M
2022/12/30,86.56,87.56,84.98,85.52,35.93M
2023/1/3,84.98,88.4,83.89,87.9,45.39M
2023/1/4,89.99,95.69,88.75,95.59,118.64M
2023/1/5,101.24,102.93,97.37,98.76,104.69M
2023/1/6,100.64,101.83,98.86,100.74,73.32M
2023/1/9,104.71,109.97,104.12,109.47,123.72M
2023/1/10,108.08,109.07,106.1,108.58,76.28M
2023/1/11,111.25,114.03,109.57,111.95,108.86M
2023/1/12,112.15,112.15,106.89,109.87,91.86M
2023/1/13,109.87,112.05,108.08,111.75,72.12M
2023/1/16,113.24,114.43,109.97,112.44,65.73M
2023/1/17,113.04,115.82,111.85,113.53,62.17M
2023/1/18,111.95,113.93,109.77,113.14,55.43M
2023/1/19,110.06,112.64,109.37,111.25,55.52M
2023/1/20,113.83,116.01,113.34,115.32,64.59M
2023/1/26,116.81,117.5,115.32,116.51,54.55M
2023/1/27,116.71,117.2,114.82,116.31,49.01M
2023/1/30,113.53,114.43,106.89,108.08,131.05M
2023/1/31,108.68,109.57,104.61,106.69,94.86M
2023/2/1,108.08,109.57,106.3,109.07,55.65M
2023/2/2,110.46,111.35,107.78,108.08,39.93M
2023/2/3,106.3,106.79,104.41,105.21,55.27M
2023/2/6,101.34,102.93,100.64,102.33,53.15M
2023/2/7,102.63,105.8,102.63,103.92,38.07M
2023/2/8,103.52,103.92,101.24,102.63,39.29M
2023/2/9,102.63,107.59,102.23,106.69,60.79M
2023/2/10,106.4,106.69,102.53,103.22,44.53M
2023/2/13,100.25,104.02,99.85,103.12,41.48M
2023/2/14,102.73,103.02,101.44,101.64,39.44M
2023/2/15,101.44,101.64,99.26,100.05,46.76M
2023/2/16,101.14,104.51,100.64,101.24,43.29M
2023/2/17,101.24,102.03,98.61,98.61,37.62M
2023/2/20,97.97,99.65,97.17,98.56,38.51M
2023/2/21,98.66,98.66,94.2,94.4,58.37M
2023/2/22,91.32,94,91.32,92.17,59.46M
2023/2/23,91.97,95.44,91.82,94.35,48.41M
2023/2/24,92.46,92.46,89.24,89.29,81.54M
2023/2/27,87.26,91.37,87.01,88.65,77.37M
2023/2/28,87.51,88.5,85.32,85.77,82.59M
2023/3/1,85.97,91.37,85.87,91.13,76.91M
2023/3/2,87.85,88.25,86.71,86.86,79.26M
2023/3/3,88.75,88.75,86.56,87.26,50.89M
2023/3/6,86.61,87.51,85.82,86.51,53.35M
2023/3/7,88.25,90.88,87.06,87.85,62.22M
2023/3/8,86.27,86.37,84.38,85.03,51.98M
2023/3/9,85.57,85.77,83.79,83.79,43.59M
2023/3/10,80.81,81.51,80.32,80.47,77.30M
2023/3/13,81.71,84.23,80.76,82.55,64.69M
2023/3/14,80.81,81.36,78.83,79.33,73.04M
2023/3/15,82,82.99,80.86,81.36,46.74M
2023/3/16,79.52,80.76,79.13,79.82,45.64M
2023/3/17,80.71,81.51,79.87,80.81,67.32M
2023/3/20,80.27,80.47,77.44,78.53,52.57M
2023/3/21,78.68,79.97,78.04,79.82,36.07M
2023/3/22,81.51,83.69,81.41,82.15,44.55M
2023/3/23,81.85,85.97,81.66,85.47,67.38M
2023/3/24,84.73,85.87,83.79,84.58,48.35M
2023/3/27,85.62,89.19,83.09,84.53,100.52M
2023/3/28,84.38,84.93,82.6,83.54,53.16M
2023/3/29,96.03,97.17,93.55,93.75,163.13M
2023/3/30,96.28,96.38,93.85,96.08,88.45M
2023/3/31,100.35,101.14,98.76,99.55,89.69M
2023/4/3,98.17,99.11,96.78,97.72,53.75M
2023/4/4,95.34,95.64,92.91,94.84,53.86M
2023/4/6,95.39,97.17,95.09,96.93,40.75M
2023/4/11,99.36,100.64,97.27,98.46,60.95M
2023/4/12,96.83,97.32,94.89,95.24,38.66M
2023/4/13,90.83,93.55,90.33,93.36,65.55M
2023/4/14,93.7,94.35,92.96,93.7,26.03M
2023/4/17,92.41,95.54,92.02,94.6,37.95M
2023/4/18,93.31,94.79,93.31,94,26.77M
2023/4/19,93.7,93.7,91.18,91.47,35.12M
2023/4/20,91.42,92.17,90.68,90.98,29.87M
2023/4/21,88.6,89.09,86.56,87.21,62.59M
2023/4/24,86.71,87.75,85.28,86.17,35.87M
2023/4/25,84.98,85.23,82.6,83.39,56.53M
2023/4/26,80.91,83.99,80.57,82.6,72.94M
2023/4/27,81.11,81.51,80.12,81.11,63.40M
2023/4/28,82.15,83.19,80.96,81.36,46.94M
2023/5/2,82.94,83.39,80.81,81.61,26.57M
2023/5/3,79.42,79.92,79.03,79.67,39.31M
2023/5/4,79.82,80.76,79.67,80.02,34.43M
2023/5/5,81.31,81.76,80.42,80.96,33.67M
2023/5/8,80.96,81.71,80.71,81.26,40.01M
2023/5/9,81.26,81.26,78.24,78.78,53.33M
2023/5/10,79.38,80.02,78.14,79.52,41.92M
2023/5/11,81.11,82.05,80.12,81.95,45.55M
2023/5/12,84.43,84.78,83.09,83.94,60.97M
2023/5/15,83.29,85.77,82.3,84.73,41.39M
2023/5/16,86.07,86.07,84.23,85.03,26.39M
2023/5/17,86.61,86.76,84.28,84.73,43.31M
2023/5/18,87.46,88.45,86.51,87.01,72.22M
2023/5/19,82.75,83.64,81.31,81.76,92.87M
2023/5/22,81.76,84.38,80.71,82.9,54.25M
2023/5/23,82.9,83.94,81.66,82.3,32.12M
2023/5/24,80.37,81.21,79.92,80.37,39.05M
2023/5/25,79.33,79.62,76.95,77.99,75.19M
2023/5/29,78.28,78.88,76.95,77.14,48.52M
2023/5/30,78.24,78.68,76.9,78.14,40.61M
2023/5/31,77.29,77.29,75.16,77.24,177.42M
2023/6/1,76.4,79.03,76.25,76.65,76.09M
2023/6/2,80.07,82.15,79.42,81.8,69.16M
2023/6/5,82.1,82.65,81.06,82.05,34.97M
2023/6/6,82.3,83.49,81.11,81.66,32.68M
2023/6/7,83.89,84.18,82.6,83.34,33.72M
2023/6/8,82.7,83.19,81.36,82.65,30.98M
2023/6/9,83.09,83.64,82.3,83.19,32.63M
2023/6/12,83.79,83.79,82.3,83.29,21.07M
2023/6/13,82.85,85.77,82.8,84.98,44.56M
2023/6/14,85.18,85.72,83.74,84.43,36.81M
2023/6/15,86.56,88.4,85.92,88.25,58.98M
2023/6/16,89.84,91.92,88.75,90.83,176.51M
2023/6/19,89.64,90.33,87.16,88.94,54.10M
2023/6/20,88.75,88.99,87.21,87.61,37.32M
2023/6/21,84.58,85.42,83.79,83.99,43.36M
2023/6/23,84.28,84.38,82.4,83.34,29.15M
2023/6/26,82.4,84.04,82.4,82.55,31.96M
2023/6/27,83.54,85.03,82.94,84.73,33.59M
2023/6/28,83.94,84.23,82.85,83.64,36.26M
2023/6/29,82.65,83.24,80.91,81.51,36.24M
2023/6/30,80.71,81.26,80.12,80.52,51.99M
2023/7/3,81.31,83.29,81.31,82.85,27.85M
2023/7/4,82.45,83.29,81.9,83.29,19.61M
2023/7/5,83.74,83.74,81.51,81.95,23.23M
2023/7/6,81.06,82.99,79.82,80.81,33.92M
2023/7/7,81.61,85.97,80.81,83.59,69.00M
2023/7/10,88.2,88.25,85.28,86.27,67.68M
2023/7/11,87.75,88.5,86.96,88,51.08M
2023/7/12,89.14,90.18,88.3,89.09,47.49M
2023/7/13,91.22,91.97,90.78,91.97,61.07M
2023/7/14,94.2,94.2,91.22,92.17,48.28M
2023/7/18,90.68,90.73,88.8,88.94,44.41M
2023/7/19,87.75,90.38,86.76,89.59,46.15M
2023/7/20,89.64,91.37,88.45,88.75,27.70M
2023/7/21,88.75,90.63,88.75,90.53,32.11M
2023/7/24,89.24,89.99,88,88.8,29.73M
2023/7/25,93.26,94.35,92.17,94.35,69.49M
2023/7/26,92.22,93.41,91.87,93.06,38.60M
2023/7/27,94.05,94.89,93.55,94.65,42.98M
2023/7/28,92.61,95.69,92.51,95.09,46.06M
2023/7/31,98.17,98.91,95.98,96.68,74.29M
2023/8/1,98.86,99.16,96.08,97.03,53.95M
2023/8/2,96.83,97.77,93.8,94.35,37.89M
2023/8/3,92.91,93.95,92.27,92.36,50.02M
2023/8/4,94.45,95.79,93.6,94.35,32.95M
2023/8/7,93.55,95.24,92.81,94.79,22.36M
2023/8/8,93.31,93.51,91.92,92.27,35.53M
2023/8/9,91.57,93.6,91.27,93.31,30.30M
2023/8/10,93.01,93.9,91.57,93.51,34.60M
2023/8/11,96.33,97.12,94.5,94.5,61.92M
2023/8/14,91.52,92.56,90.68,92.02,41.57M
2023/8/15,90.33,91.92,90.08,90.43,27.71M
2023/8/16,89.24,89.89,88.15,88.5,42.12M
2023/8/17,85.87,89.84,85.47,89.34,55.17M
2023/8/18,88.5,89.09,86.07,86.27,42.26M
2023/8/21,84.98,86.81,84.43,84.98,39.15M
2023/8/22,85.62,87.95,84.68,86.61,37.26M
2023/8/23,85.87,87.46,85.37,86.56,32.13M
2023/8/24,87.36,89.54,86.96,88.8,39.37M
2023/8/25,87.06,87.75,86.56,86.76,23.10M
2023/8/28,91.08,91.13,87.95,88.15,30.53M
2023/8/29,89.29,90.73,88.89,90.13,33.36M
2023/8/30,91.22,91.22,89.09,89.59,39.17M
2023/8/31,90.48,90.93,88.84,89.44,68.70M
2023/9/4,92.17,93.21,91.22,92.36,85.60M
2023/9/5,92.22,93.16,90.98,91.57,54.56M
2023/9/6,91.32,92.17,90.38,91.47,26.54M
2023/9/7,92.27,92.27,89.74,90.03,26.20M
2023/9/11,87.21,88.05,86.12,87.31,64.10M
2023/9/12,85.97,86.42,85.18,85.57,33.46M
2023/9/13,86.12,86.37,84.58,84.83,31.21M
2023/9/14,85.08,85.82,84.38,85.18,32.65M
2023/9/15,85.28,86.71,84.48,85.52,53.34M
2023/9/18,84.38,85.03,83.49,83.49,31.92M
2023/9/19,84.09,84.43,83.34,84.09,21.90M
2023/9/20,84.13,84.78,83.74,83.79,21.15M
2023/9/21,83.54,83.59,81.66,81.95,33.74M
2023/9/22,81.95,85.57,81.46,85.18,40.15M
2023/9/25,85.47,85.77,83.54,83.64,20.74M
2023/9/26,83.74,84.23,82.7,83.24,27.43M
2023/9/27,83.19,84.93,83.19,83.79,27.25M
2023/9/28,84.13,84.13,82.15,82.3,27.19M
2023/9/29,83.29,85.92,82.9,84.88,34.61M
2023/10/3,83.44,83.54,81.66,82.4,36.63M
2023/10/4,81.41,82.2,80.52,81.06,25.90M
2023/10/5,81.46,82.1,80.66,80.66,21.79M
2023/10/6,81.31,82.65,81.31,82.2,15.18M
2023/10/9,82.5,82.75,80.86,81.41,24.08M
2023/10/10,83.19,84.58,82.55,82.7,29.32M
2023/10/11,84.63,84.83,83.59,83.89,31.72M
2023/10/12,86.17,86.17,84.93,85.13,26.04M
2023/10/13,82.55,83.19,81.8,81.9,28.55M
2023/10/16,81.51,82.1,80.42,80.61,22.25M
2023/10/17,81.16,81.51,80.66,81.31,17.70M
2023/10/18,81.21,82,80.32,80.76,21.88M
2023/10/19,80.22,80.47,78.38,78.48,41.79M
2023/10/20,77.54,78.48,77.44,77.84,35.07M
2023/10/24,77.34,77.89,76.4,76.55,38.35M
2023/10/25,80.12,80.71,78.33,78.63,45.62M
2023/10/26,78.53,79.62,78.33,79.08,23.72M
2023/10/27,79.77,82.1,79.57,81.71,42.81M
2023/10/30,80.07,81.31,80.02,81.16,31.88M
2023/10/31,80.61,80.61,79.23,79.38,27.39M
2023/11/1,79.42,80.02,78.43,78.93,20.89M
2023/11/2,80.52,81.51,79.62,79.82,17.41M
2023/11/3,81.21,82.4,80.37,82.15,26.89M
2023/11/6,83.59,84.23,82.85,84.13,30.55M
2023/11/7,83.69,84.04,82.05,82.45,24.60M
2023/11/8,82.3,83.44,81.61,81.8,22.21M
2023/11/9,81.8,82.1,80.71,81.46,18.30M
2023/11/10,80.22,80.32,78.88,78.93,34.17M
2023/11/13,79.33,80.42,78.43,79.97,31.02M
2023/11/14,79.57,79.77,78.43,78.53,28.96M
2023/11/15,81.46,82.55,80.57,82.5,50.40M
2023/11/16,83.49,83.49,80.32,80.66,58.20M
2023/11/17,74.37,76,72.29,72.63,190.54M
2023/11/20,74.17,74.62,72.98,73.82,109.10M
2023/11/21,75.36,76.85,75.11,75.36,86.79M
2023/11/22,75.9,76.55,75.46,76.2,47.28M
2023/11/23,75.81,76.85,75.36,76.6,39.54M
2023/11/24,76.45,76.7,75.26,75.56,29.51M
2023/11/27,75.31,75.61,74.07,75.46,36.61M
2023/11/28,74.37,74.81,73.38,73.72,56.69M
2023/11/29,73.33,73.53,71.29,72.09,91.56M
2023/11/30,71.89,72.38,71.05,72.14,85.24M
2023/12/1,71.99,72.43,71.05,71.24,93.69M
2023/12/4,71.74,71.94,69.96,70.2,78.42M
2023/12/5,70.2,70.45,69.31,69.91,56.33M
2023/12/6,69.41,70.25,68.82,69.56,74.53M
2023/12/7,68.82,69.36,68.07,69.11,39.82M
2023/12/8,69.11,70.4,68.72,69.91,52.12M
2023/12/11,68.67,68.91,67.23,68.22,70.14M
2023/12/12,68.47,69.61,68.27,69.51,37.92M
2023/12/13,68.42,69.21,68.27,68.82,27.83M
2023/12/14,68.96,70,68.02,68.52,45.00M
2023/12/15,69.81,72.34,69.81,71.05,62.23M
2023/12/18,71.29,72.19,71.1,71.49,37.72M
2023/12/19,71.24,71.54,70.55,71.05,31.97M
2023/12/20,72.04,73.08,71.64,71.94,44.58M
2023/12/21,71.64,72.93,71.39,72.73,34.24M
2023/12/22,73.57,74.17,71.05,71.24,59.40M
2023/12/27,72.88,73.67,72.24,73.18,36.88M
2023/12/28,73.18,75.51,73.03,75.21,49.31M
2023/12/29,75.36,75.41,74.42,74.96,26.30M
2024/1/2,75.46,75.56,73.53,74.07,28.57M
2024/1/3,72.78,72.78,71.99,72.68,37.53M
2024/1/4,73.38,73.57,72.68,73.43,37.56M
2024/1/5,72.43,72.43,70.8,71.05,52.09M
2024/1/8,70.7,70.75,69.06,69.76,34.24M
2024/1/9,69.66,70.5,68.96,69.16,50.77M
2024/1/10,69.31,69.76,68.32,68.72,52.72M
2024/1/11,68.82,71.29,68.47,70.25,44.86M
2024/1/12,69.81,71.15,69.51,69.96,28.18M
2024/1/15,69.51,70.2,68.82,69.41,19.97M
2024/1/16,68.27,69.41,67.48,67.82,42.68M
2024/1/17,67.43,67.43,64.55,65.1,68.28M
2024/1/18,66.53,66.83,65.59,66.09,57.63M
2024/1/19,65.54,66.29,64.6,65,54.30M
2024/1/22,66.53,66.63,64.06,64.9,74.04M
2024/1/23,66.04,68.77,65.74,67.08,74.57M
2024/1/24,71.1,72.38,69.56,71.99,103.47M
