Date,Open,High,Low,Close,Volume
2022/11/25,39.35,39.7,38,39.1,8.24M
2022/11/28,38.1,38.1,35.25,36.65,18.89M
2022/11/29,37,38.8,36.25,37.9,11.62M
2022/11/30,38.35,41,38,41,42.44M
2022/12/1,41,42.2,39.2,39.65,18.56M
2022/12/2,39.6,40.95,39.3,39.6,7.88M
2022/12/5,40.35,42.5,39.65,42.2,19.51M
2022/12/6,41.4,44.8,41.05,42.9,13.45M
2022/12/7,42.9,45.05,42.1,42.3,11.35M
2022/12/8,43.1,46.5,42.8,46.35,18.00M
2022/12/9,46.8,46.8,43.95,45.2,14.50M
2022/12/12,44.95,44.95,41.5,42.85,12.97M
2022/12/13,42.8,43.4,41.6,42.6,4.96M
2022/12/14,42.7,44.6,42.65,44.3,6.82M
2022/12/15,44.8,45.3,43.7,44.9,3.97M
2022/12/16,44.3,45.75,43.7,43.85,5.91M
2022/12/19,44.65,48.6,44.5,47.35,21.52M
2022/12/20,47.4,48.7,46.7,47.4,10.30M
2022/12/21,48.5,50.65,48.5,50.35,16.23M
2022/12/22,51.6,54.7,49.7,54.05,14.29M
2022/12/23,53.95,57.95,53.5,56.9,14.60M
2022/12/28,58,58.25,51.9,52.65,18.59M
2022/12/29,52.2,53.2,49.6,50.4,12.18M
2022/12/30,51.5,52.7,50.65,52.5,7.10M
2023/1/3,52.5,53.3,48.45,49.5,13.91M
2023/1/4,50.3,51.45,48.75,49.95,8.54M
2023/1/5,50.5,53.5,50.5,51.1,11.09M
2023/1/6,52.5,55.65,51.8,54.25,13.42M
2023/1/9,55.1,61.2,55.1,60.7,16.91M
2023/1/10,60.45,62.95,59.3,62.35,8.64M
2023/1/11,63,63.25,58.6,60,10.07M
2023/1/12,60.9,62,59.15,60.2,6.06M
2023/1/13,61,69.7,59.7,69.35,19.59M
2023/1/16,67.2,67.2,62.95,64.75,16.82M
2023/1/17,65,68,63.5,67.3,9.77M
2023/1/18,63.8,63.9,59.6,61.9,26.76M
2023/1/19,63.75,67,62.3,66.7,5.16M
2023/1/20,69,74.5,68.2,73.7,6.82M
2023/1/26,72.9,75.55,72,73,5.53M
2023/1/27,74.15,74.45,72.1,73.3,3.34M
2023/1/30,69.8,69.8,65.2,65.95,16.48M
2023/1/31,66.6,66.75,61.65,63.8,12.34M
2023/2/1,64.7,65.35,62.35,64,9.10M
2023/2/2,65.2,67.45,63.05,63.65,10.27M
2023/2/3,63.85,63.85,61,61.9,6.96M
2023/2/6,61,61.05,56.35,56.7,16.21M
2023/2/7,57.5,58.4,53.8,55.35,15.18M
2023/2/8,55.15,58.15,54.2,57.5,16.74M
2023/2/9,58.5,62.3,58.2,62.2,15.32M
2023/2/10,61.85,63.5,60.1,60.85,8.61M
2023/2/13,58.45,58.45,47.25,51.75,49.78M
2023/2/14,51.75,54.05,50.35,50.8,15.18M
2023/2/15,51.3,52.4,47.5,48.35,23.43M
2023/2/16,48.8,52,48.8,50.25,17.24M
2023/2/17,51.95,53.25,50.75,51.05,10.59M
2023/2/20,51.05,51.95,48.2,49.7,11.69M
2023/2/21,50.1,51.2,49,49.1,9.53M
2023/2/22,48.95,49.5,46.95,48.55,9.94M
2023/2/23,49.35,51.5,49.1,50.85,11.89M
2023/2/24,51,52,49.55,51.9,9.31M
2023/2/27,50.15,50.35,47,47.7,13.17M
2023/2/28,48.2,48.2,44,44.55,19.87M
2023/3/1,45,46.85,43.6,46.6,13.11M
2023/3/2,46.4,47.35,44.3,44.85,9.37M
2023/3/3,45.7,46.7,44.8,46.05,8.64M
2023/3/6,46.05,46.4,41.35,41.8,22.81M
2023/3/7,41.3,41.85,39.6,39.95,22.32M
2023/3/8,38.8,38.85,35.2,36.05,44.07M
2023/3/9,36.7,37.55,35.25,36.3,18.12M
2023/3/10,36.25,38,35.45,36.95,16.43M
2023/3/13,36.65,38.85,36.65,38.25,12.95M
2023/3/14,38.2,38.2,35.15,35.2,17.51M
2023/3/15,34.95,37.15,33.7,36,16.41M
2023/3/16,35.5,35.7,33.35,35.05,20.85M
2023/3/17,35.5,36.9,35.2,36.9,14.90M
2023/3/20,36.9,37.1,31.5,31.5,29.76M
2023/3/21,32,34.5,31.65,34.35,20.05M
2023/3/22,34.3,34.9,32.55,33.9,12.57M
2023/3/23,33.9,34,31.85,33.65,11.07M
2023/3/24,34.25,34.9,32.75,33.45,8.94M
2023/3/27,33.5,34.6,32.6,32.8,8.67M
2023/3/28,33.05,33.35,31.85,32.65,6.52M
2023/3/29,33.5,34.5,33,34.3,10.53M
2023/3/30,34.35,34.85,33.15,33.65,5.73M
2023/3/31,33.3,34.75,33.3,33.85,7.11M
2023/4/3,33.85,34.25,32.55,33,6.61M
2023/4/4,32.9,33,30.85,31.9,10.40M
2023/4/6,31.95,31.95,29.9,30.7,11.09M
2023/4/11,30.4,30.4,27.35,29,23.08M
2023/4/12,29.5,30.8,28.8,29.15,13.50M
2023/4/13,29.3,29.75,27.7,29.65,6.95M
2023/4/14,29.65,30.75,28.9,29.15,7.07M
2023/4/17,29.15,30.5,28.85,30.25,5.95M
2023/4/18,29.95,30.6,29.3,29.6,6.03M
2023/4/19,29.6,34.05,29.25,33.5,32.59M
2023/4/20,32.95,33,29.8,29.9,26.45M
2023/4/21,29.7,31.1,29.3,30.85,12.65M
2023/4/24,30.75,32.1,30.25,31.25,9.81M
2023/4/25,30.85,31.55,28.6,29.05,12.29M
2023/4/26,29.05,29.75,28.35,29.05,8.38M
2023/4/27,29.75,29.75,26.85,27,13.86M
2023/4/28,27.35,27.8,27.1,27.15,5.91M
2023/5/2,27.25,27.3,25.4,25.85,3.25M
2023/5/3,25.75,25.75,24.55,25.05,4.52M
2023/5/4,25.65,26.5,25.2,25.7,8.57M
2023/5/5,25.75,27.55,25.75,26.8,9.05M
2023/5/8,26.8,27.55,25.6,25.8,6.78M
2023/5/9,25.8,25.95,24.6,24.7,8.50M
2023/5/10,25,25.6,24.35,25.1,4.98M
2023/5/11,25.1,25.55,24.8,24.95,4.36M
2023/5/12,25.05,25.3,24.1,24.35,5.37M
2023/5/15,24.35,24.9,23.8,24.65,5.23M
2023/5/16,25.2,25.45,24.15,24.65,8.03M
2023/5/17,25,25.1,23.3,23.4,9.98M
2023/5/18,23.5,24,22.65,23.65,10.86M
2023/5/19,23.65,23.65,22.65,22.9,7.74M
2023/5/22,23.8,26.5,23.65,25.7,26.27M
2023/5/23,25.4,26.3,24.65,25.65,13.10M
2023/5/24,25.9,25.9,23.7,23.95,10.33M
2023/5/25,23.65,24.25,23.2,23.85,7.34M
2023/5/29,25.8,26.15,25.1,25.6,15.83M
2023/5/30,25.5,27.45,25.35,27.1,20.96M
2023/5/31,27.1,29.05,26.45,29.05,27.39M
2023/6/1,29.1,32.75,28.95,31.95,35.23M
2023/6/2,33,33,30.3,31.15,24.01M
2023/6/5,31.15,31.15,29.2,29.65,15.87M
2023/6/6,29.95,30.95,29.2,29.25,10.68M
2023/6/7,30.2,31.5,29.5,29.8,16.08M
2023/6/8,29.9,31.5,29.35,31.45,13.28M
2023/6/9,32,33.3,32,33,33.96M
2023/6/12,33,33,30.7,32.1,20.88M
2023/6/13,32.15,32.9,31.65,32.5,6.39M
2023/6/14,32.5,32.5,30.1,30.45,14.66M
2023/6/15,30.95,31.4,30.35,31.15,8.13M
2023/6/16,31.4,32.1,30.5,31.35,14.76M
2023/6/19,31.25,31.35,29.45,30.2,11.35M
2023/6/20,30.45,30.45,28.15,28.2,12.76M
2023/6/21,27.65,28.7,27.35,27.55,7.22M
2023/6/23,27.75,27.8,25.6,26.4,3.01M
2023/6/26,26.4,26.7,25.05,26.1,13.44M
2023/6/27,26.4,27,26.2,26.9,6.61M
2023/6/28,26.9,26.95,25.85,26.45,7.17M
2023/6/29,25.9,26.5,25.1,25.4,6.35M
2023/6/30,25.15,25.9,24.7,25.5,6.64M
2023/7/3,25.85,26.7,25.15,26.6,8.12M
2023/7/4,27.55,30.7,27.1,30.7,25.30M
2023/7/5,30.25,31.4,29.2,29.45,11.59M
2023/7/6,29.4,30.05,28.6,28.8,7.88M
2023/7/7,28.5,28.8,27.5,28.2,6.42M
2023/7/10,29,29.2,27.9,28.7,5.29M
2023/7/11,29.25,30.2,28.6,29.5,7.15M
2023/7/12,29.75,30.45,29.25,29.75,6.99M
2023/7/13,29.75,31.5,29.75,31.15,9.42M
2023/7/14,31.15,31.65,30.5,31,8.26M
2023/7/18,30.55,31.95,29.7,29.75,9.14M
2023/7/19,29.55,29.9,28.5,29.9,6.46M
2023/7/20,30.45,31.1,29.8,30.15,5.60M
2023/7/21,30.65,32,30.15,32,11.64M
2023/7/24,31.55,32.9,31.05,31.15,13.93M
2023/7/25,32.35,32.9,31.35,32.65,12.01M
2023/7/26,32.95,32.95,31.2,32.3,7.58M
2023/7/27,32,32.25,29.85,30.2,17.17M
2023/7/28,30.6,39.3,30.4,38.9,57.72M
2023/7/31,38.4,41.5,37.15,37.8,37.78M
2023/8/1,37.65,42.5,37.65,40.6,29.17M
2023/8/2,40.45,40.45,37.2,37.8,21.29M
2023/8/3,37.8,39.3,36.8,38.2,9.78M
2023/8/4,39.2,39.85,38.3,39.2,10.54M
2023/8/7,38.3,38.5,37.2,37.75,7.16M
2023/8/8,37.8,38.15,35.1,35.5,10.58M
2023/8/9,35.5,36.35,34.9,35.7,5.42M
2023/8/10,35.7,36.3,35.1,36.05,3.87M
2023/8/11,36.45,36.45,34.15,34.6,7.49M
2023/8/14,34,34.35,33.2,34.05,6.57M
2023/8/15,33.9,35.15,33.35,34.05,4.35M
2023/8/16,33.8,35,33.55,34.5,3.98M
2023/8/17,34.6,37.45,33.7,37.4,10.91M
2023/8/18,36.8,37.35,35.95,36.2,6.66M
2023/8/21,37.4,39.45,36.5,38,16.85M
2023/8/22,39.3,40,38.35,38.95,16.14M
2023/8/23,39.35,39.6,38.3,38.95,7.19M
2023/8/24,39.6,44,39.45,43.05,25.23M
2023/8/25,42.5,43.95,41.55,43.15,13.40M
2023/8/28,46,46.8,42.2,45.4,25.55M
2023/8/29,45,45.3,41.2,41.55,29.65M
2023/8/30,42.85,43.2,40.25,40.7,18.70M
2023/8/31,40.05,41.5,39.1,39.75,19.46M
2023/9/4,37.75,40.75,37.75,39.7,42.57M
2023/9/5,39.65,39.75,37.1,38,26.86M
2023/9/6,37.45,38.2,34.9,36.25,22.97M
2023/9/7,36.25,37.7,35.4,37,12.39M
2023/9/11,37.9,39.6,37.1,37.95,21.62M
2023/9/12,37.7,39.55,37.6,38.05,15.81M
2023/9/13,38.45,38.45,36.6,37.45,7.11M
2023/9/14,37.75,39.6,37.5,39.6,16.77M
2023/9/15,39.6,40.05,38.6,39.4,8.46M
2023/9/18,39.8,40.25,38.85,39.7,6.65M
2023/9/19,39.75,40.25,38.8,38.9,5.93M
2023/9/20,38.8,38.85,36.6,36.95,9.83M
2023/9/21,36.95,36.95,35.25,35.55,6.34M
2023/9/22,35.2,36.6,34.35,36.2,8.50M
2023/9/25,36.7,36.7,34.95,35.05,4.88M
2023/9/26,35.2,36,35,35.8,4.21M
2023/9/27,35.5,36.9,35.5,36.55,5.02M
2023/9/28,37.2,37.25,36.15,36.65,4.61M
2023/9/29,36.75,37.3,36.05,36.95,2.27M
2023/10/3,36.1,36.3,34.2,34.65,2.70M
2023/10/4,34.65,35.5,33.95,35,2.38M
2023/10/5,35.45,35.85,34.45,35.6,1.13M
2023/10/6,36,36.5,35.35,36.1,1.06M
2023/10/9,35.8,36.3,34.85,36.1,2.91M
2023/10/10,36.35,37.95,36.35,37.25,6.37M
2023/10/11,37.25,37.75,35.5,35.55,7.62M
2023/10/12,36.05,36.8,36.05,36.6,3.75M
2023/10/13,36.65,36.7,34.8,35.05,6.68M
2023/10/16,35.5,35.85,34.65,35.3,4.65M
2023/10/17,35.8,37.5,35.75,36.4,8.20M
2023/10/18,37,37.2,35.45,36,5.31M
2023/10/19,35.85,36.2,33.1,33.15,10.80M
2023/10/20,32.5,33,30,30.25,15.42M
2023/10/24,30.25,33.7,30.25,33.25,12.40M
2023/10/25,34.05,35.35,32.35,32.6,10.99M
2023/10/26,32.45,32.7,30.1,30.5,15.43M
2023/10/27,30.95,32.5,30.85,32.4,8.28M
2023/10/30,32,33.15,31.3,32.8,7.71M
2023/10/31,33,33.15,31.8,31.9,2.97M
2023/11/1,31.9,32.3,30.5,31,6.01M
2023/11/2,31,31.5,28.25,28.85,23.22M
2023/11/3,29.35,30.9,28.9,30.65,11.71M
2023/11/6,31.15,32.25,30.35,31.95,11.60M
2023/11/7,31.9,31.9,30.7,31,5.89M
2023/11/8,31,31.4,29.9,30.15,7.90M
2023/11/9,30.15,30.35,29.55,29.65,4.50M
2023/11/10,29.45,29.75,28.75,29.6,5.87M
2023/11/13,29.75,30,28.5,29.2,5.74M
2023/11/14,29.35,30.3,28.8,29.1,5.27M
2023/11/15,29.95,30.2,29,29.7,6.30M
2023/11/16,29.95,30.1,28.6,28.95,6.40M
2023/11/17,28.85,28.95,27.8,28.65,7.94M
2023/11/20,28.85,30.15,28.65,29.75,8.78M
2023/11/21,30.2,30.5,29.05,29.3,5.92M
2023/11/22,30,30.7,29.55,30.5,8.67M
2023/11/23,30.8,31.75,30.4,31.75,9.14M
2023/11/24,32.5,32.75,31.3,31.55,7.13M
2023/11/27,31.95,31.95,30.55,30.65,4.02M
2023/11/28,30.6,31.15,30.2,30.25,4.37M
2023/11/29,30.25,30.95,29.45,29.7,6.00M
2023/11/30,30,30,28.85,29.05,7.90M
2023/12/1,29.1,29.85,28.25,29.5,6.29M
2023/12/4,29.35,30.1,29,29.55,6.04M
2023/12/5,29.95,34,28.7,32.1,27.03M
2023/12/6,32.45,33,31.3,32.75,10.68M
2023/12/7,32.9,33.4,32.45,32.75,5.70M
2023/12/8,32.8,34.35,32.8,33.65,13.90M
2023/12/11,32,32.5,30.5,31.25,11.51M
2023/12/12,31.35,31.75,30.6,31.25,5.18M
2023/12/13,31.35,31.35,27,27.2,24.62M
2023/12/14,27.15,29.6,27.05,27.8,21.07M
2023/12/15,27.95,28.15,25.5,26.25,31.81M
2023/12/18,29.3,33,29.25,32,91.42M
2023/12/19,33,33.45,29.45,31.8,47.48M
2023/12/20,31.65,31.75,29,29.1,23.38M
2023/12/21,28.65,29.7,27.8,29.25,13.96M
2023/12/22,31.15,31.45,28.5,28.85,18.00M
2023/12/27,29.5,29.6,26.6,26.85,22.11M
2023/12/28,27.1,27.85,26.65,27.45,13.36M
2023/12/29,27.5,28.3,27.2,27.8,7.11M
2024/1/2,28,28.45,27.3,27.45,6.19M
2024/1/3,27.1,27.55,26.65,27.5,4.33M
2024/1/4,27.6,29,27.5,28.8,11.69M
2024/1/5,29,29.55,28.4,29,7.51M
2024/1/8,29,29.4,28.25,28.65,5.45M
2024/1/9,28.85,29.65,28.5,29.5,9.57M
2024/1/10,30.3,30.65,29.7,29.8,15.26M
2024/1/11,30.05,30.05,28.7,28.7,8.54M
2024/1/12,28.7,29.1,27.35,27.5,9.21M
2024/1/15,27.5,27.6,26.3,27,6.65M
2024/1/16,26.75,27.4,26.15,26.25,6.17M
2024/1/17,26.25,26.45,24.35,24.6,11.16M
2024/1/18,24.7,25.45,24.25,25.2,7.07M
2024/1/19,25.55,25.55,24.15,24.45,5.16M
2024/1/22,24.65,24.8,23.3,23.55,9.88M
2024/1/23,23.8,25.9,23.8,24.9,11.88M
2024/1/24,25.6,26.55,24.85,26.4,12.06M
2024/1/25,24.7,24.7,22.95,24.2,28.60M
2024/1/26,24.2,24.2,22.2,22.2,18.20M
