Date,Open,High,Low,Close,Volume
2022/1/3,43,43.1,41.15,41.2,3.45M
2022/1/4,41.9,42.45,40.1,40.8,4.76M
2022/1/5,40.35,40.4,38.7,38.8,8.98M
2022/1/6,38.6,39.45,38.2,39.3,6.71M
2022/1/7,40.05,40.1,38.1,39,5.15M
2022/1/10,39,39.75,38.5,39.2,4.97M
2022/1/11,39.2,39.2,38,38.25,5.31M
2022/1/12,38.75,40.75,38.4,40.7,8.49M
2022/1/13,41.05,41.8,39.85,40.3,7.09M
2022/1/14,40.8,42.45,40.05,41.85,6.85M
2022/1/17,42,42.6,41,41.4,2.94M
2022/1/18,41.8,42.95,41.05,42.2,4.22M
2022/1/19,42,42,40.35,40.8,4.25M
2022/1/20,40.75,42,39.65,41.35,5.37M
2022/1/21,41.2,41.6,40.55,41.15,2.93M
2022/1/24,41,41.25,39.9,40.4,2.99M
2022/1/25,40.1,40.8,39.15,39.6,4.67M
2022/1/26,39.6,40.3,39,39.8,4.26M
2022/1/27,39.8,39.8,37.8,38.2,10.04M
2022/1/28,37.9,38.2,33.1,36.15,17.56M
2022/1/31,36.85,37.8,36.2,37.5,2.96M
2022/2/4,38.15,38.7,37.6,38.6,4.09M
2022/2/7,39.3,39.6,37.9,38.2,5.72M
2022/2/8,37.9,38.35,36.5,36.85,5.08M
2022/2/9,37.55,38.6,37.05,38.35,4.41M
2022/2/10,38.5,39.3,37.5,37.9,3.71M
2022/2/11,37.9,38.3,36.85,37.35,4.12M
2022/2/14,37.35,37.35,36.5,36.85,2.90M
2022/2/15,36.6,38.9,36.6,38.8,6.61M
2022/2/16,39.5,39.7,38.5,38.9,3.26M
2022/2/17,38.85,39.4,38.5,39.25,2.64M
2022/2/18,39.1,39.45,38.4,38.9,2.30M
2022/2/21,39,39.1,37.8,38.05,4.42M
2022/2/22,37.75,37.75,36.5,37.25,5.46M
2022/2/23,37.5,40.5,37.3,40.3,10.45M
2022/2/24,39.4,40.5,38.6,39.1,7.29M
2022/2/25,40,41.7,39.45,41.1,10.00M
2022/2/28,41,41.3,39.9,40.5,6.11M
2022/3/1,40.75,40.9,39.15,39.95,4.80M
2022/3/2,39.75,40,38.6,38.8,4.38M
2022/3/3,39,39.8,38.3,39.1,4.47M
2022/3/4,38.45,39,37.5,37.7,5.80M
2022/3/7,36.7,36.7,34.05,34.25,14.77M
2022/3/8,34.2,35.35,32.55,32.6,10.37M
2022/3/9,33.35,34,31.15,32.7,6.53M
2022/3/10,33.8,34.3,33.05,33.65,6.26M
2022/3/11,32.95,32.95,30.65,31.55,9.50M
2022/3/14,30.3,31,28.2,28.5,9.30M
2022/3/15,27,28.5,25.2,25.7,22.82M
2022/3/16,27.1,30.55,26.1,29.95,19.07M
2022/3/17,32.5,33.7,31.05,33.65,17.93M
2022/3/18,33,34,31.6,33.2,11.93M
2022/3/21,34.65,36.5,33.5,33.8,15.26M
2022/3/22,34.1,35.45,34.05,35.1,6.03M
2022/3/23,35.25,35.7,34.55,34.8,7.01M
2022/3/24,34.6,35.15,33.6,34.3,5.71M
2022/3/25,34.9,36,32.7,32.8,7.23M
2022/3/28,32.8,33.6,31.9,32.85,3.54M
2022/3/29,32.9,33.7,32.6,33.1,2.57M
2022/3/30,33.6,34.35,33.45,33.9,4.41M
2022/3/31,34.3,34.3,32.85,33.3,3.44M
2022/4/1,33,33,32.2,32.6,3.29M
2022/4/4,32.9,33.1,32.25,32.65,3.67M
2022/4/6,32.4,32.4,30.5,30.65,7.79M
2022/4/7,30,31.25,29.6,29.85,5.80M
2022/4/8,30.2,30.55,29.3,30.25,3.72M
2022/4/11,29.85,29.95,27.85,28,7.35M
2022/4/12,28.4,29.45,27.8,29.2,5.92M
2022/4/13,29.3,29.3,28.4,28.7,2.35M
2022/4/14,29.4,30.85,28.8,30.6,6.90M
2022/4/19,31.1,31.4,29.5,29.7,5.21M
2022/4/20,29.75,30.5,29.1,29.3,3.48M
2022/4/21,29.05,29.6,28.3,28.65,4.59M
2022/4/22,28.2,29.75,27.5,29.25,3.73M
2022/4/25,28.05,28.65,27.1,27.2,4.03M
2022/4/26,27.6,29.15,27.55,28.25,7.09M
2022/4/27,27.6,30.1,27.4,29.55,10.09M
2022/4/28,30,30.45,28.5,29.4,3.55M
2022/4/29,29.4,31.25,29.15,31.2,6.61M
2022/5/3,31.5,31.5,30.05,30.95,1.90M
2022/5/4,30.75,30.75,29.55,29.8,3.14M
2022/5/5,30.5,31.2,29.3,29.65,5.04M
2022/5/6,28.8,28.8,27.9,28.3,5.74M
2022/5/10,26.9,27.15,23.2,24.7,30.26M
2022/5/11,24.7,26.4,24.5,25.6,21.13M
2022/5/12,24.65,25.85,24.4,24.6,12.18M
2022/5/13,25.6,27.35,25.15,26.95,19.57M
2022/5/16,27.1,28.1,27,27.15,8.58M
2022/5/17,27.2,29.05,27.2,29,11.40M
2022/5/18,29,29.95,28.5,29.5,7.76M
2022/5/19,28.35,30,28.1,29.15,6.75M
2022/5/20,29.5,30.3,29.25,29.5,4.07M
2022/5/23,29.6,29.8,28.55,29.1,5.36M
2022/5/24,28.65,29.15,27.4,27.65,6.92M
2022/5/25,27.65,28.3,27.2,28.1,8.72M
2022/5/26,28.15,28.4,27.4,27.75,8.41M
2022/5/27,28.25,29.05,27.65,28.35,8.47M
2022/5/30,28.95,28.95,28,28.55,6.12M
2022/5/31,28.5,29.95,28.25,29.75,11.21M
2022/6/1,29.6,29.8,28.65,29.25,6.17M
2022/6/2,28.65,29.75,28.5,29.7,8.11M
2022/6/6,29.65,30.55,29.5,30.25,9.70M
2022/6/7,30.5,30.55,29.3,29.4,9.74M
2022/6/8,30,30,28.75,29.1,9.46M
2022/6/9,29.2,29.5,28.35,28.7,9.92M
2022/6/10,28.4,29.6,28,29.55,8.12M
2022/6/13,28.9,29.75,27.7,27.85,10.62M
2022/6/14,27.7,27.85,25.8,26.65,16.89M
2022/6/15,26.85,27.7,26.3,26.6,9.97M
2022/6/16,27,27.9,26.05,26.45,13.47M
2022/6/17,26.2,27,25.9,26.6,9.92M
2022/6/20,26.65,26.7,25.85,25.9,11.86M
2022/6/21,25.95,27.3,25.95,27,7.88M
2022/6/22,27,27.25,25.6,25.6,11.35M
2022/6/23,25.95,26.2,25.4,25.6,12.46M
2022/6/24,25.9,26.5,25.55,26.35,10.90M
2022/6/27,26.65,28.95,26.65,28.15,20.24M
2022/6/28,28.2,29,27.5,28.95,14.80M
2022/6/29,28.7,29.2,27.75,28.1,11.80M
2022/6/30,28.45,28.85,27.9,28.4,13.74M
2022/7/4,27.85,27.9,26.45,26.6,15.38M
2022/7/5,26.7,27.1,26,26.15,7.95M
2022/7/6,25.9,26.55,25.4,25.7,12.15M
2022/7/7,25.8,25.85,24.85,25.4,11.23M
2022/7/8,25.9,26.5,25.45,25.65,11.52M
2022/7/11,25.4,25.7,24.8,25.1,7.23M
2022/7/12,25.1,25.1,24.35,24.35,7.74M
2022/7/13,24.35,24.85,24,24.15,7.95M
2022/7/14,24.15,25.4,24.05,24.9,8.24M
2022/7/15,24.7,25.8,24.55,24.85,8.93M
2022/7/18,25,25.75,24.65,25.7,4.80M
2022/7/19,25.5,25.55,24.85,25,4.29M
2022/7/20,25.75,26.1,25.4,26,7.97M
2022/7/21,25.55,26.6,25.55,25.95,6.40M
2022/7/22,26.5,26.75,26,26.25,4.47M
2022/7/25,26,26,24.85,24.95,8.85M
2022/7/26,24.95,25.25,23.95,24.55,11.01M
2022/7/27,24.3,24.35,23.85,24.3,5.40M
2022/7/28,24.35,24.95,24.35,24.45,7.07M
2022/7/29,24.55,24.8,23.3,23.5,9.98M
2022/8/1,23.6,23.6,22.85,23.05,10.39M
2022/8/2,22.85,22.85,21.75,22.6,8.88M
2022/8/3,22.85,24,22.1,23.2,17.73M
2022/8/4,23.6,24.45,23.5,24.35,10.80M
2022/8/5,24.65,27.85,24.4,27.6,31.98M
2022/8/8,28.25,29.25,26.4,27.05,23.17M
2022/8/9,27.05,27.25,25.65,26.4,17.22M
2022/8/10,26.1,26.4,25.2,25.25,12.91M
2022/8/11,25.7,27.3,25.6,26.15,16.78M
2022/8/12,26.65,26.85,25.6,26.2,10.88M
2022/8/15,26.4,26.4,25.15,25.25,9.97M
2022/8/16,25.5,25.75,24.2,24.5,8.82M
2022/8/17,24.6,24.9,24.25,24.55,5.23M
2022/8/18,24.45,24.65,23.95,24.3,5.46M
2022/8/19,24.2,24.7,23.85,23.9,5.20M
2022/8/22,23.9,24.05,23.3,23.9,5.40M
2022/8/23,23.8,24.3,23.45,23.65,6.37M
2022/8/24,23.65,23.75,22.8,23.1,5.81M
2022/8/25,23.1,24.2,22.95,24.1,5.58M
2022/8/26,24.25,24.35,23.65,24.1,5.19M
2022/8/29,23.75,23.8,23.1,23.4,4.39M
2022/8/30,23.45,23.45,22.6,22.95,6.72M
2022/8/31,22.55,23.5,22.5,23.2,6.56M
2022/9/1,22.9,23.25,22.85,23.1,5.44M
2022/9/2,23.05,23.05,22.1,22.25,10.30M
2022/9/5,22.2,22.2,21.4,22.05,8.57M
2022/9/6,22.35,22.65,21.6,22.45,7.12M
2022/9/7,22,23,22,22.45,6.43M
2022/9/8,22.75,22.8,22.3,22.4,3.49M
2022/9/9,22.45,22.7,22.25,22.5,2.15M
2022/9/13,22.75,23,22.4,22.7,2.93M
2022/9/14,21.95,22,21.4,21.4,9.66M
2022/9/15,21.65,21.75,21,21.6,7.09M
2022/9/16,21.4,21.65,20.9,20.95,5.69M
2022/9/19,21,21,19.88,20.1,8.64M
2022/9/20,20.3,20.6,19.66,20.4,5.91M
2022/9/21,20.25,20.45,19.82,20.2,5.35M
2022/9/22,19.82,20.35,19.76,20.1,4.28M
2022/9/23,20.2,20.2,19.2,19.24,6.60M
2022/9/26,19,19.66,18.86,19.44,5.09M
2022/9/27,19.44,19.52,18.96,19.38,4.59M
2022/9/28,19.42,19.42,18.34,18.5,5.89M
2022/9/29,18.9,18.9,18.18,18.28,7.94M
2022/9/30,18.18,18.22,17.5,17.96,5.71M
2022/10/3,17.98,18.6,17.9,18,2.64M
2022/10/5,18.4,19.06,18.4,18.76,7.58M
2022/10/6,18.8,18.8,17.88,18.26,4.35M
2022/10/7,18.26,18.44,18.02,18.08,2.38M
2022/10/10,17.76,17.76,16.2,16.38,21.32M
2022/10/11,16.2,16.68,15.74,15.84,12.75M
2022/10/12,15.92,17.76,15.78,17.32,22.29M
2022/10/13,17.32,17.58,16.48,16.5,7.39M
2022/10/14,17,17.4,16.7,17.04,7.02M
2022/10/17,16.98,17.26,16.58,16.98,5.59M
2022/10/18,17.34,17.72,16.92,17.6,6.57M
2022/10/19,17.5,17.5,16.68,16.68,6.62M
2022/10/20,16.2,18.04,16.2,17.62,16.32M
2022/10/21,17.64,18.02,17.26,17.8,8.56M
2022/10/24,17.44,18.16,17,17.2,13.65M
2022/10/25,17.1,18,16.52,17.72,11.10M
2022/10/26,17.68,19,17.52,18.62,13.56M
2022/10/27,19.04,20.25,18.58,19.74,19.77M
2022/10/28,19.7,19.88,18.3,18.48,11.29M
2022/10/31,18.66,19.08,18.16,18.38,10.27M
2022/11/1,18.38,19.58,18.36,19.4,11.85M
2022/11/2,19.12,19.72,19,19.38,7.86M
2022/11/3,18.9,19.48,18.54,18.9,8.47M
2022/11/4,18.72,19.92,18.72,19.68,10.22M
2022/11/7,21,23.4,20.75,23,48.90M
2022/11/8,23.4,23.5,21.95,22.3,16.64M
2022/11/9,22.6,24.2,22.3,24,31.41M
2022/11/10,23.6,24.5,22.8,23.2,23.13M
2022/11/11,25.5,25.55,23.65,24.3,21.87M
2022/11/14,24.8,26,24.35,25.9,25.11M
2022/11/15,26,28.3,25.6,28.1,29.83M
2022/11/16,28.2,29.2,26.9,27.6,18.69M
2022/11/17,27.45,27.8,26.2,27.4,12.99M
2022/11/18,28,28.6,26.15,26.55,12.07M
2022/11/21,26.2,27.1,25.8,26.65,7.54M
2022/11/22,26.6,27.3,25.9,26.2,9.76M
2022/11/23,26.65,27.15,26.05,27.05,7.08M
2022/11/24,27.35,27.6,26.9,27.2,4.62M
2022/11/25,27.2,27.3,26,26.15,4.75M
2022/11/28,25.25,26.25,24.8,25.95,6.31M
2022/11/29,26.2,26.65,25.6,26.6,9.76M
2022/11/30,26.5,26.9,25.9,26.9,8.77M
2022/12/1,27.5,27.95,26.2,26.4,10.89M
2022/12/2,26.45,27.05,25.9,26.15,7.86M
2022/12/5,26.65,27.15,26.15,26.85,11.23M
2022/12/6,26.8,27.2,26,26.7,9.90M
2022/12/7,26.35,27.15,25.05,25.2,13.70M
2022/12/8,25.6,25.8,24.6,25.1,13.88M
2022/12/9,25.35,27,25.35,26.8,13.96M
2022/12/12,26.3,27.8,26.1,26.4,11.68M
2022/12/13,26.8,31.95,25.95,31,37.62M
2022/12/14,31.4,32.4,27.5,27.65,53.56M
2022/12/15,27.7,29.95,27.7,28.65,30.94M
2022/12/16,28.7,29,27.05,28.75,20.83M
2022/12/19,28.65,28.95,27.45,27.65,8.89M
2022/12/20,27.4,28.25,26.5,26.75,9.17M
2022/12/21,26.95,27.7,26.7,27.65,7.07M
2022/12/22,27.95,28.1,27.1,27.55,7.69M
2022/12/23,26.8,27.3,26.55,26.7,7.03M
2022/12/28,26.95,27.9,26.8,27.5,7.15M
2022/12/29,27.4,27.4,26.7,27.1,4.37M
2022/12/30,27.45,27.9,26.9,27.25,6.50M
2023/1/3,26.9,27.75,26.15,27.65,5.31M
2023/1/4,27.75,28.75,27.05,27.5,12.33M
2023/1/5,27.9,28,27.4,27.55,8.54M
2023/1/6,27.85,29.2,27.8,28.4,16.43M
2023/1/9,29.05,29.8,28.7,29.4,9.23M
2023/1/10,29.8,30.8,29.6,30.2,10.40M
2023/1/11,30.55,31.45,29.35,29.5,13.94M
2023/1/12,29.8,30.2,29.1,29.55,7.70M
2023/1/13,29.8,29.8,28.7,29.4,5.71M
2023/1/16,29.05,30.4,29.05,29.75,5.57M
2023/1/17,29.95,30.7,29.65,30.3,9.16M
2023/1/18,30.2,31.15,29.85,30.85,6.68M
2023/1/19,31,31.1,30.25,31,2.49M
2023/1/20,31.05,31.4,30.8,31.15,3.79M
2023/1/26,31.4,33.45,31.4,33.25,7.25M
2023/1/27,33.5,33.6,32.6,33.05,4.44M
2023/1/30,32.8,32.8,31,31.35,9.92M
2023/1/31,31.2,31.3,29.65,30.2,10.03M
2023/2/1,30.4,31.5,30.35,31.4,6.93M
2023/2/2,31.95,33.9,31.55,32.55,14.80M
2023/2/3,32.55,32.9,31.45,31.9,4.83M
2023/2/6,31.7,31.7,30.4,30.55,5.02M
2023/2/7,30.7,31.25,29.9,29.9,5.41M
2023/2/8,30.1,31.4,30.1,30.75,6.94M
2023/2/9,30.75,32.2,30.4,31.9,4.81M
2023/2/10,31.6,32,30.25,30.35,4.23M
2023/2/13,30.35,30.9,29.8,30.8,3.73M
2023/2/14,31.3,31.3,29.9,30.5,7.51M
2023/2/15,31,32.2,30.65,31.85,9.71M
2023/2/16,32.15,32.4,30.3,30.55,8.32M
