Stock,Predict_close_price,Open_price
0020,1.192495003670745,0.84
0241,3.604507015381471,3.22
0268,9.822716569303132,7.98
0285,29.83250421530137,30.0
0522,84.7414364028776,94.74
0700,266.0698233641592,266.0
0772,25.05901560383102,23.85
0780,18.79877380273714,19.34
0981,16.92712268046378,16.44
0992,9.598915451717213,9.39
1024,44.20926400687097,43.2
1347,17.60054669917755,16.6
1797,24.03765944045124,23.5
1810,12.96199653787571,12.72
2015,153.5995867585781,148.7
3690,85.69024013000492,86.45
3888,22.25822916378709,21.45
6060,15.44790449520842,11.62
6618,36.513516580718,27.8
6690,24.41168796143912,24.25
9618,103.2234912460806,84.05
9626,92.66545987533537,80.3
9868,37.95649787542,36.1
9888,99.5848210082793,96.1
9961,317.8448309846941,331.6
9988,70.64237455086327,69.96
9999,170.5840041317149,167.6
