Stock,Predict_close_price,Open_price
0020,1.720964844354684,1.58
0241,3.59012952644272,3.25
0268,10.03841474166883,9.18
0285,27.83982860619408,27.7
0522,84.99615312523723,102.95
0700,370.0272253861005,364.6
0772,30.2282449312168,30.0
0780,18.89484835615132,21.35
0981,16.03984572762464,16.02
0992,9.374172129124567,9.17
1024,61.02283623778289,63.0
1347,17.91141742291358,16.1
1797,18.16498637078036,17.4
1810,16.50966118336286,18.02
2015,117.6109188385,111.0
3690,113.5720773282711,120.0
3888,27.04384424474756,26.7
6060,16.71646094012504,14.56
6618,35.91772457392023,30.45
6690,30.64789103190669,30.0
9618,115.316267808006,127.3
9626,116.3717725467444,113.5
9868,35.05731415949433,35.1
9888,111.8498574272226,110.9
9961,327.422355536153,411.2
9988,78.9171058672492,78.83
9999,158.4842601935456,160.7
