Stock,Predict_close_price,Open_price
0020,1.659838277409472,1.51
0241,4.730117792587818,4.38
0268,10.10671090062354,8.51
0285,30.77430820066824,33.0
0522,86.53897527046544,95.0
0700,411.731712611831,449.6
0772,31.42395873481047,31.2
0780,18.91635510052121,20.4
0981,19.57601300695015,19.18
0992,10.38365865187146,10.8
1024,54.45535442325048,53.3
1347,21.12579075050916,19.68
1797,22.31479987680188,17.06
1810,16.71066013573835,22.7
2015,106.5896033047949,105.0
3690,172.6432986874858,176.4
3888,28.84883581002921,28.0
6060,16.74540525423848,13.9
6618,38.81861096008274,33.0
6690,30.6509267816041,30.7
9618,141.8787006685253,159.6
9626,169.4213083945978,188.8
9868,50.31516834250107,50.75
9888,106.3686863360579,104.6
9961,327.0103513509505,491.8
9988,109.2413416735619,107.6
9999,149.0131202035848,149.0
