Stock,Predict_close_price,Open_price
0020,1.321898331025887,1.26
0241,3.62276120662479,3.45
0268,9.956733087836442,6.88
0285,27.92355556703485,29.5
0522,82.89860312098847,84.05
0700,409.8711253326993,418.0
0772,26.51255909265242,25.8
0780,15.43188589381066,16.08
0981,17.05940232751912,17.4
0992,9.772483268255133,10.28
1024,45.07729688773325,45.2
1347,18.03731972747648,17.4
1797,16.69755533346135,13.3
1810,16.09192745782631,21.85
2015,92.14836701470226,96.2
3690,138.994718942186,147.2
3888,23.80889535906778,24.0
6060,16.4036953028141,10.84
6618,36.99689495512838,28.0
6690,28.18176283024215,29.0
9618,113.2873972458721,130.6
9626,135.4615040612478,142.8
9868,40.32518335292671,41.5
9888,95.06103326836381,91.45
9961,321.9662677371938,408.0
9988,91.01269271575813,95.0
9999,130.688712415072,136.4
