Stock,Predict_close_price,Open_price
0020,1.154388922385224,1.14
0241,3.592957481088767,3.14
0268,9.416687606013555,5.89
0285,31.27906759865473,28.9
0522,72.84994185310113,75.0
0700,355.2630327772024,352.0
0772,25.61119802657244,24.1
0780,13.14780587179235,13.0
0981,15.92717444197302,16.5
0992,10.22887051278915,9.5
1024,40.26650504158331,42.55
1347,18.8822560230403,18.98
1797,16.58014189314017,12.1
1810,16.22806165747684,15.74
2015,73.0925184406866,72.9
3690,99.60839791466826,102.8
3888,21.44484232342894,21.55
6060,16.36034124566608,12.94
6618,36.75722225043022,20.45
6690,24.25113868779852,24.9
9618,100.8725812528827,96.55
9626,121.3193797029432,121.0
9868,29.90156167377495,28.9
9888,86.6366867966937,81.6
9961,312.2913595108077,305.0
9988,74.4353969119802,74.15
9999,137.6694792693646,138.1
