Stock,Predict_close_price,Open_price
0020,1.379962366123056,1.44
0241,3.591325218073849,3.57
0268,9.102673899913535,7.89
0285,38.40558088592386,40.0
0522,85.37980506162913,96.2
0700,383.4064050403051,392.0
0772,26.56311858277539,27.25
0780,15.96204523921853,16.24
0981,19.06075143504833,18.9
0992,10.79048269337558,12.0
1024,49.02430084558573,52.3
1347,24.66169798041255,24.6
1797,16.6448640997777,14.52
1810,16.55161488975179,18.5
2015,70.85704027566995,73.9
3690,116.8978659247292,122.0
3888,24.17626757874971,24.85
6060,16.64508931156904,15.0
6618,34.41618946273183,24.85
6690,28.21197617096125,28.25
9618,113.4616641025501,115.2
9626,141.0039347845547,145.0
9868,30.36178973288905,29.85
9888,92.59174628952888,90.55
9961,312.2077984204736,395.2
9988,72.60244297820435,73.95
9999,143.8444497872393,146.4
