Stock,Predict_close_price,Open_price
0020,1.14971873514616,0.92
0241,3.402280137767551,3.2
0268,9.609412446302516,9.21
0285,31.2654632806498,29.55
0522,78.68157337584034,75.55
0700,275.9710945261475,279.6
0772,28.65043640650452,27.15
0780,16.25102231752343,15.68
0981,15.52599795578269,15.54
0992,10.25525341231036,9.97
1024,40.5476671767685,43.55
1347,17.24778653264654,16.62
1797,25.67042315731858,25.6
1810,13.73619571891529,13.32
2015,110.6775857023254,112.0
3690,80.32831494072383,69.15
3888,21.49491983467552,20.45
6060,15.09634075167572,13.4
6618,35.16196859152903,28.85
6690,21.84722480497379,21.45
9618,99.58736432655888,89.75
9626,85.10701507866594,78.85
9868,36.6173806532391,37.85
9888,102.9570459787277,104.7
9961,287.0184213167099,279.2
9988,70.60320571219306,71.1
9999,153.4979415487385,153.5
