Stock,Predict_close_price,Open_price
0020,1.425568698607516,1.32
0241,3.36233073296,3.08
0268,9.873058816093177,7.37
0285,35.48506424947593,34.8
0522,84.81412074539149,106.7
0700,382.3650099896969,377.0
0772,26.01195079617677,24.6
0780,14.79329288516961,14.9
0981,18.15414631558185,17.5
0992,10.62574698558107,11.16
1024,42.63501331759832,45.95
1347,21.09318409479059,21.1
1797,15.64305366709128,11.82
1810,16.46364881740563,16.4
2015,81.90400715763174,78.3
3690,115.2612025013215,115.3
3888,22.670475929945,21.55
6060,15.68392638698438,12.54
6618,34.78774014833031,20.7
6690,24.20767845191694,24.3
9618,100.1791844859059,102.6
9626,127.6075458586795,128.0
9868,30.33543896353811,29.35
9888,89.44518133389965,86.35
9961,314.3734048796945,390.6
9988,72.79997414319234,71.25
9999,144.8079570214956,143.9
