Stock,Predict_close_price,Open_price
0020,1.202971989984919,1.11
0241,3.389523872826815,2.95
0268,9.78008451104783,5.89
0285,29.87950211030549,29.85
0522,84.54393140448123,86.5
0700,371.0914139694802,377.6
0772,24.48313214426908,23.75
0780,13.2363021090204,12.7
0981,16.95562740617384,16.96
0992,9.96864588753888,9.63
1024,44.57684016871428,44.15
1347,18.08073222434252,18.06
1797,16.31939298552066,10.78
1810,16.56978656538164,17.5
2015,77.30795452644665,79.8
3690,99.19479670027012,109.8
3888,21.6727633956227,20.9
6060,16.27714295600618,13.0
6618,38.19058424073653,21.6
6690,23.38539678958207,23.95
9618,110.1843199072603,113.8
9626,107.6795624114559,108.2
9868,31.91181132216065,26.95
9888,90.73148372547053,86.0
9961,312.9920808972572,335.2
9988,80.23107793793943,81.3
9999,139.8092612454006,141.7
