Stock,Predict_close_price,Open_price
0020,1.54317581154902,1.5
0241,3.589254816732102,3.23
0268,9.711916949142587,9.42
0285,36.33757644402856,34.95
0522,84.3048929216228,98.15
0700,382.528230644863,381.0
0772,31.89944257522462,32.25
0780,19.06398613029471,22.5
0981,16.35581930674858,16.4
0992,10.33456693092024,10.12
1024,57.26145945441883,58.8
1347,18.22703964592441,17.8
1797,19.42144816105458,16.56
1810,16.78221518189876,19.6
2015,100.5632237955975,106.7
3690,119.6251844825801,124.1
3888,26.30854094133069,27.2
6060,16.62102247033201,15.5
6618,35.88462316449975,30.85
6690,30.19807156051932,31.4
9618,114.3405109081153,130.9
9626,121.4344846037891,122.6
9868,31.45186719107804,32.0
9888,108.1811295487066,109.9
9961,322.1123426489654,427.4
9988,80.51462313467994,81.31
9999,156.8967505624161,157.0
