Stock,Predict_close_price,Open_price
0020,1.158488539020863,1.05
0241,3.712088226114963,3.77
0268,10.13077937562206,9.9
0285,35.62834365327185,34.25
0522,70.21722867498673,69.53
0700,283.632221835139,282.0
0772,26.60978651189245,27.25
0780,15.6073653385492,15.0
0981,17.19236989160957,17.52
0992,10.54863842484299,10.52
1024,48.7761912980056,47.0
1347,17.50463277948564,18.2
1797,29.81207162518309,30.3
1810,14.17529488279809,14.28
2015,125.6527803561055,130.0
3690,79.06171518428931,70.0
3888,22.06699184591483,21.6
6060,16.5570723949208,16.76
6618,33.86123353039702,32.1
6690,21.9867503594971,21.55
9618,101.6222874260213,98.95
9626,87.53118139559729,85.15
9868,45.56178039878662,48.95
9888,113.637280898265,113.2
9961,295.7344813074965,294.6
9988,69.30183722780339,69.31
9999,140.6931853609871,140.8
