Stock,Predict_close_price,Open_price
0020,1.302786171416818,0.92
0241,3.636262532879264,3.49
0268,9.929701085986832,8.22
0285,29.57937361859616,29.65
0522,84.67905742601492,89.77
0700,287.2308948800366,286.2
0772,25.23421232152287,24.8
0780,19.35394709478479,19.56
0981,16.08347733407228,15.12
0992,8.916135515115643,8.85
1024,45.54098496863264,46.15
1347,18.24774026813256,16.12
1797,23.40656486720306,24.25
1810,13.36294159251026,13.12
2015,154.2328516987558,160.8
3690,82.03983470581824,80.8
3888,22.48306522926148,21.9
6060,16.61248394926312,13.1
6618,36.26187831460828,30.65
6690,24.41164817324788,24.3
9618,105.2311021974105,92.55
9626,92.94272080028084,79.4
9868,37.13301546332439,36.3
9888,109.0615025396115,106.4
9961,318.0049850272301,361.4
9988,74.15327557024425,73.82
9999,169.1955755536219,166.5
