Stock,Predict_close_price,Open_price
0020,1.217010613435081,0.86
0241,3.621828880648288,3.28
0268,9.692024454892081,8.04
0285,29.87915219953324,29.65
0522,84.65112465209208,88.53
0700,287.3782336660677,287.0
0772,25.88760775258681,24.05
0780,17.8483543963001,17.58
0981,15.40963786714502,14.66
0992,8.5459238582181,8.37
1024,43.11344520634064,44.15
1347,17.58557671805383,15.8
1797,26.29618612590021,24.0
1810,13.03545343311978,13.0
2015,124.7075973369565,125.6
3690,81.77935670474523,73.75
3888,21.46987080678123,21.3
6060,16.02923534898219,12.56
6618,36.73324910543114,28.25
6690,23.62049018454899,23.05
9618,105.2296257681528,92.45
9626,92.609438535488,78.6
9868,36.50819392817804,37.2
9888,105.2631463751536,105.0
9961,317.5006575478156,327.4
9988,71.88329056424269,71.59
9999,170.4735999921976,170.0
