Stock,Predict_close_price,Open_price
0020,1.15290154115967,0.7
0241,3.364776988366744,3.14
0268,9.413300403594638,8.83
0285,31.68749921264442,28.7
0522,84.37525448162816,96.78
0700,303.8738409583962,302.0
0772,25.82099553449653,26.4
0780,19.71099977264588,20.0
0981,15.29159992846821,15.06
0992,9.05939858038077,9.1
1024,49.50817934350476,47.95
1347,17.05955337879894,15.04
1797,21.81301785218036,20.7
1810,15.16794431246565,14.7
2015,121.0192573900854,117.5
3690,87.25347636686325,91.1
3888,24.14363520236041,23.4
6060,15.94691033261968,12.86
6618,36.21329722367413,27.2
6690,23.76447924820556,22.65
9618,105.6714352069428,105.3
9626,90.58299219583576,85.5
9868,31.85844753782385,30.8
9888,101.5443103882875,101.0
9961,313.9315784305628,342.0
9988,70.01744806283348,68.77
9999,162.5900125166036,161.8
