Stock,Predict_close_price,Open_price
0020,1.210980314770093,0.81
0241,3.589654589148517,3.06
0268,9.64811105864067,7.42
0285,29.26994148919357,28.0
0522,84.23101413419029,85.49
0700,292.8371925526245,287.0
0772,21.52461382457489,21.25
0780,16.78908493163209,16.42
0981,15.57858760776281,14.02
0992,8.460428529257092,7.92
1024,43.71847397723963,40.55
1347,17.28477617379531,14.88
1797,25.1268711530836,22.45
1810,12.49617654578434,12.02
2015,119.6976233287309,114.6
3690,81.60398121854831,66.8
3888,21.63110319572714,18.58
6060,16.08105868269037,12.0
6618,36.57509397991217,26.45
6690,23.73051389842903,22.85
9618,104.3927021410216,85.55
9626,88.56383218588826,74.05
9868,34.85495578490423,32.8
9888,103.2689079259003,100.5
9961,315.3984305358393,303.8
9988,70.21970356134781,68.12
9999,167.2862179755441,163.6
