Stock,Predict_close_price,Open_price
0020,1.337993696762149,1.34
0241,3.591625426777551,3.45
0268,9.586056526011316,7.82
0285,38.479945699639,39.65
0522,84.73822994359934,99.8
0700,382.125287843766,381.4
0772,26.55534095126226,27.5
0780,16.21618987315977,16.5
0981,18.41170444328276,18.28
0992,10.61418920489485,10.8
1024,51.21329057109129,52.25
1347,24.28817508413715,23.9
1797,15.4661464789234,14.16
1810,16.56014986294824,17.38
2015,70.61089819704604,72.45
3690,110.6864359262093,118.0
3888,24.90978511032858,25.25
6060,16.57042709126771,14.4
6618,35.39410264833031,24.4
6690,28.44833709421283,28.35
9618,115.6215211613199,112.7
9626,120.06149827808,122.5
9868,30.3443849938411,28.4
9888,92.05748238339473,89.9
9961,311.962692282887,390.8
9988,72.41792519312494,72.5
9999,140.3913873186232,143.9
