Stock,Predict_close_price,Open_price
0020,1.179852941789068,1.14
0241,4.025470514099299,4.11
0268,11.13896354227525,11.4
0285,36.53660056942578,35.7
0522,70.83283191318182,72.91
0700,304.540048940389,294.0
0772,28.57467238339531,27.6
0780,14.38877462002469,14.2
0981,19.04325150820654,19.2
0992,10.69682989604431,10.84
1024,52.04236939640516,51.45
1347,18.22642336409263,18.52
1797,27.33389775828172,27.1
1810,15.09895245547588,15.28
2015,137.610565827993,137.0
3690,81.81831146766645,77.45
3888,22.72514333565002,23.5
6060,17.57897320232932,17.3
6618,37.18730734310124,38.0
6690,21.80038491407115,21.55
9618,109.0132291346326,106.0
9626,92.6513331527616,91.5
9868,56.47524174204889,55.35
9888,113.1026308088297,112.4
9961,282.6292446906919,280.2
9988,73.18901348479943,72.78
9999,149.8553279182524,144.5
