Stock,Predict_close_price,Open_price
0020,1.128962114867747,1.09
0241,3.752621208542802,3.9
0268,10.3066053260332,10.42
0285,35.87458545499003,34.75
0522,69.2179435376403,68.48
0700,285.1755415591174,294.4
0772,28.23808534158368,27.55
0780,14.81117595152523,14.98
0981,17.90899947838111,18.68
0992,10.55313512864679,10.26
1024,49.67161102830269,51.0
1347,18.22274319507668,18.58
1797,28.5634192043503,29.0
1810,14.34415097744082,14.9
2015,132.2375399458412,135.0
3690,80.1856294523781,77.75
3888,21.78434552615207,22.3
6060,16.50250686734386,17.22
6618,35.2895172836065,34.7
6690,21.99553898514921,22.0
9618,104.0747427792521,105.0
9626,86.73486801047024,87.5
9868,50.45936996082759,51.85
9888,113.6659466248906,114.9
9961,301.7327145991241,296.8
9988,71.41604784049187,70.7
9999,142.5901174643897,142.2
