Stock,Predict_close_price,Open_price
0020,1.13192357522763,0.8
0241,3.400431726045887,2.84
0268,9.139050862795246,7.54
0285,29.80011215804245,26.7
0522,79.6236588678626,74.6
0700,270.5329758893112,270.0
0772,23.37800132095262,23.0
0780,15.86716937220188,15.6
0981,15.10487059660724,14.08
0992,8.531238472047905,8.22
1024,38.50410665418388,39.15
1347,16.85418841667006,14.18
1797,25.09821404493658,24.55
1810,12.31777938997484,12.26
2015,107.3651063556284,110.0
3690,80.10966183358451,62.95
3888,20.88718230849842,18.94
6060,15.64550643856488,12.16
6618,35.26526660859993,25.7
6690,22.2793395743174,21.65
9618,101.5251953672679,87.5
9626,84.48745639309023,70.4
9868,32.64889414451264,33.0
9888,103.4188447422163,102.8
9961,290.5958571246641,283.8
9988,70.46902049031142,69.61
9999,158.043089789751,153.9
