Stock,Predict_close_price,Open_price
0020,1.152037657553486,1.15
0241,3.4922797894869,3.18
0268,9.168609206541928,5.98
0285,31.63661423570216,31.5
0522,81.43820998027788,86.8
0700,353.0226355405941,360.2
0772,25.00210862696833,24.95
0780,13.22242034388881,13.62
0981,16.64058588304468,16.94
0992,10.48897985438169,10.14
1024,41.4984961290594,43.35
1347,19.97747274076271,21.0
1797,16.8023073447844,11.8
1810,16.24625358795352,16.4
2015,75.09124287930977,73.45
3690,110.9195781653142,110.6
3888,21.98234257702771,21.45
6060,15.59253737552002,12.4
6618,36.03403160209388,20.55
6690,24.43835486906672,23.1
9618,101.0441604261883,100.5
9626,113.7962581484982,114.0
9868,32.24310128636428,31.6
9888,90.82423878844995,86.85
9961,305.8388725331905,358.6
9988,73.39319689294668,74.5
9999,146.7825090502214,147.9
