Stock,Predict_close_price,Open_price
0020,1.230678425655333,1.17
0241,3.595567405630002,2.92
0268,9.878977204863629,6.14
0285,29.17934936567483,27.9
0522,84.32624848472798,86.85
0700,379.5308852125225,377.6
0772,25.72488934052766,24.4
0780,14.52023717253672,14.48
0981,17.07374727022842,16.58
0992,9.75345621326886,9.47
1024,38.55915943101099,39.55
1347,17.23644622536325,16.88
1797,17.23275287582282,12.16
1810,16.69840334317318,18.88
2015,78.05594753777874,76.4
3690,105.8665716134387,116.9
3888,22.00016694067218,21.1
6060,15.2997401838061,10.08
6618,36.75287656146739,22.5
6690,23.73458157559007,22.55
9618,105.8408489345523,103.2
9626,112.3031336567677,112.0
9868,33.4857747564842,30.6
9888,90.06268306509241,80.65
9961,322.8901188023756,367.0
9988,81.82041416537851,78.7
9999,126.3243818101688,127.0
