Stock,Predict_close_price,Open_price
0020,1.213706854754028,0.89
0241,3.602126305616598,3.38
0268,9.93375711409099,8.1
0285,30.00280542525611,28.75
0522,86.30619605600522,91.01
0700,281.3673068468795,275.2
0772,24.76557235600546,23.6
0780,19.68039920944873,18.9
0981,16.57008933524822,15.82
0992,8.683934620135284,8.51
1024,43.82738236553003,43.95
1347,17.9967779995936,16.02
1797,25.03732907234194,22.6
1810,13.19150119334138,13.0
2015,175.8209165813177,175.4
3690,82.06604411917228,77.5
3888,22.80659784545198,21.0
6060,15.72317631187467,12.8
6618,36.23257047607966,29.2
6690,24.00470916896847,23.55
9618,100.4256762425734,89.4
9626,85.48987187239841,76.0
9868,36.0517608107745,34.95
9888,101.8360109817228,101.6
9961,322.1039591624861,350.8
9988,72.63803451790882,72.14
9999,173.8199626402969,178.2
